datetime,mav_roll,mav_pitch,mav_tilt,mav_wind_dir,sonic_wind_dir,sonic_wind,mav_acc_x,mav_acc_y,mav_acc_z
2020-03-26 17:56:19+00:00,4.261768791244223,5.956661631629238,7.3197666198479565,144.46554630783496,148.29712762971306,3.332694218294539,0.10502438214285714,-0.05982812932142857,-0.05982812932142857
2020-03-26 17:56:20+00:00,3.683831154004314,5.890317727084094,6.943961329545176,148.03337061300294,145.95406264339834,4.290217548776245,0.09577351750000002,-0.06047032426666667,-0.06047032426666667
2020-03-26 17:56:21+00:00,2.0006144933300853,5.864476476815919,6.195204164250282,161.21748483216834,141.70403343020737,4.648421846002519,0.10159207999999999,-0.05928133739285714,-0.05928133739285714
2020-03-26 17:56:22+00:00,3.08126828870563,5.884334841605059,6.6397440314656055,152.4219134695518,148.80768402530057,4.569952737979153,0.1037069101333333,-0.05496232316666667,-0.05496232316666667
2020-03-26 17:56:23+00:00,4.182863518151923,5.7950294163538185,7.142757872734398,144.2227372039704,158.15681071646807,4.148065633379549,0.09668958399999998,-0.0592528244137931,-0.0592528244137931
2020-03-26 17:56:24+00:00,8.478992438401196,5.407329688546772,10.045827128885847,122.41377459554084,152.8057173335545,4.3437147687797815,0.09773991893333335,-0.06120854206666667,-0.06120854206666667
2020-03-26 17:56:25+00:00,-2.302992112957421,5.464109647303524,5.928252397779073,202.80305837868428,166.54242747372342,4.888911466713716,0.0915958586551724,-0.05577147106896551,-0.05577147106896551
2020-03-26 17:56:26+00:00,2.2906355158918994,5.815115545579738,6.248563788396615,158.55676820550846,160.42285438282474,5.0275481802299264,0.10445789296666666,-0.05444847243333333,-0.05444847243333333
2020-03-26 17:56:27+00:00,3.2832132669101326,6.558220212428759,7.330935398221517,153.4815527857391,160.34783558275132,4.670396852131821,0.12070666675,-0.04197491092857142,-0.04197491092857142
2020-03-26 17:56:28+00:00,2.180416961888571,8.370274223184284,8.647649148652269,165.4921151327315,166.78987437726948,5.054481974205931,0.135323376,-0.04194147093333333,-0.04194147093333333
2020-03-26 17:56:29+00:00,2.1389854027261914,8.276540072967173,8.546607713899737,165.5998708612237,169.31299187042532,5.125142704585932,0.136507212,-0.03974722263333333,-0.03974722263333333
2020-03-26 17:56:30+00:00,2.065720484025535,7.210222298689892,7.498796935445084,164.08670114391498,170.25328342020038,4.741363028131334,0.12598104503448276,-0.039040584241379316,-0.039040584241379316
2020-03-26 17:56:31+00:00,1.6279383269346777,7.2708258522281035,7.449889254558055,167.44200528075473,172.74395841378546,4.7300638595716205,0.12565307894736844,-0.031452507368421055,-0.031452507368421055
2020-03-26 17:56:32+00:00,1.7161143960371372,7.566722983679355,7.757783374011222,167.28990041121253,177.43838089437068,4.6762795460824815,0.1259454223,-0.02800336163333333,-0.02800336163333333
2020-03-26 17:56:33+00:00,0.7203306635593,7.08175271424651,7.118107386663922,174.22115531211512,172.71725306672596,4.713040287571603,0.11935270785714285,-0.015770432275,-0.015770432275
2020-03-26 17:56:34+00:00,0.8538689271471149,6.716388522213854,6.770201198394401,172.7870693545316,175.0656467627061,4.476353299398314,0.11546703433333333,-0.018934265316666664,-0.018934265316666664
2020-03-26 17:56:35+00:00,1.2640047017565883,6.636952191837376,6.755715325920252,169.26261970950253,157.33569726188819,4.504353450343208,0.128009576,-0.02305183526666666,-0.02305183526666666
2020-03-26 17:56:36+00:00,1.5210087435489614,7.845437419083142,7.9906118881223165,169.092586109621,148.8209906754798,4.600877385694215,0.13085896719999998,-0.029902570933333324,-0.029902570933333324
2020-03-26 17:56:37+00:00,1.250150563547337,7.0767694852820435,7.185790629822878,170.03016374613568,164.47588900324575,4.3031230520775985,0.12453767558620692,-0.02573207910344828,-0.02573207910344828
2020-03-26 17:56:38+00:00,1.974969282410432,7.008050060893384,7.279683857228026,164.33019777161144,143.98754091725274,4.454335895814472,0.12124923906666667,-0.03343607823333334,-0.03343607823333334
2020-03-26 17:56:39+00:00,2.2704780768029535,6.782507449642243,7.150760336864091,161.56345092294293,139.62853018943113,4.287795928742764,0.11701182424137932,-0.03950005762068966,-0.03950005762068966
2020-03-26 17:56:40+00:00,2.3348122980028996,6.758546028331121,7.148704967478627,161.01435307093035,151.20562721920103,4.621262459439111,0.11208478066666668,-0.04598248953333333,-0.04598248953333333
2020-03-26 17:56:41+00:00,2.8515643633718875,6.558083443525111,7.148729300912815,156.57416954290352,163.15411387147742,3.797611615560935,0.11561253204166666,-0.050448031625,-0.050448031625
2020-03-26 17:56:42+00:00,2.958433764001666,7.01977019779279,7.614831547031723,157.2319471210517,162.78538876668412,4.863577838260496,0.12061682478787877,-0.050647689969696964,-0.050647689969696964
2020-03-26 17:56:43+00:00,2.771362682276752,7.116781461362177,7.634754975105113,158.80818827026098,167.4481842489116,5.142831833975237,0.12455052656666668,-0.05004563549999999,-0.05004563549999999
2020-03-26 17:56:44+00:00,2.2301230411907422,7.29006978005461,7.621790878465098,163.0690377725351,165.6866576138591,5.4300425157870045,0.12286451603333333,-0.038912458233333336,-0.038912458233333336
2020-03-26 17:56:45+00:00,1.8750673939926539,6.642808135933844,6.90123243615824,164.2990732276418,165.51063591244957,5.09596671624771,0.11861688886206898,-0.03334157775862069,-0.03334157775862069
2020-03-26 17:56:46+00:00,1.7053967204575908,6.974794789872891,7.179258938137751,166.32175993097297,168.52646894130712,4.909082616876966,0.11572648285714285,-0.0292808585,-0.0292808585
2020-03-26 17:56:47+00:00,1.7368428424437783,7.180457289143455,7.386459207895212,166.46684908176462,171.0136891772164,5.44079599222817,0.12822249706896552,-0.03188197575862069,-0.03188197575862069
2020-03-26 17:56:48+00:00,1.724884472297219,6.89762898024544,7.109017093055942,166.0211932338334,177.092634598547,5.223488155163063,0.10756674996551725,-0.03226983860344828,-0.03226983860344828
2020-03-26 17:56:49+00:00,1.6486535491129397,6.619070513431178,6.820414201397462,166.06973038254222,175.5441213986078,5.2720331702891805,0.11872550196666665,-0.030304648533333332,-0.030304648533333332
2020-03-26 17:56:50+00:00,1.9065254174079673,6.695001171983969,6.959979909864917,164.16794057034627,167.05164667936086,5.582145194665765,0.11407237446666667,-0.03490263973333333,-0.03490263973333333
2020-03-26 17:56:51+00:00,2.18389835070204,6.89140674143938,7.22757740714256,162.4882200819585,161.4850393496117,5.399012023423414,0.1228401588,-0.0336820365,-0.0336820365
2020-03-26 17:56:52+00:00,1.4732952751783672,7.391695819041785,7.5362928595278555,168.78627292342517,160.47770498975763,5.0507318680982,0.12226435072413794,-0.03187939762068965,-0.03187939762068965
2020-03-26 17:56:53+00:00,1.621338944335453,6.481269263245811,6.680147348130201,166.0092668941952,162.2942170106122,5.2469325290595945,0.11146410636666668,-0.027385322333333333,-0.027385322333333333
2020-03-26 17:56:54+00:00,1.0489353182299115,5.902292980510163,5.994450174138749,169.95664606833878,163.293202081091,5.479890725470416,0.09861608689999998,-0.027279885499999997,-0.027279885499999997
2020-03-26 17:56:55+00:00,1.9947013297182408,5.175493308497402,5.5456051054338165,158.9672830613322,153.5249365770641,5.078424217759071,0.09880283064285715,-0.03205791264285714,-0.03205791264285714
2020-03-26 17:56:56+00:00,1.975785461558167,5.958403492349407,6.276321896265908,161.70966551850245,160.86658211343652,4.8783089263263575,0.0992550172,-0.03673885613333334,-0.03673885613333334
2020-03-26 17:56:57+00:00,2.528224573221924,5.8315532954762475,6.35427758603712,156.619975699185,164.48360491371398,4.825981771629759,0.10701284972413792,-0.04725806358620689,-0.04725806358620689
2020-03-26 17:56:58+00:00,2.9916407611897244,7.620086045746677,8.183079232123788,158.66254784863463,152.70942830376737,4.679974539147087,0.12672853168965517,-0.04610371637931034,-0.04610371637931034
2020-03-26 17:56:59+00:00,2.594914545215348,7.505469787614149,7.938960471105235,161.0172011054696,146.8119109771149,4.657784400208072,0.11535285983333333,-0.046779547399999996,-0.046779547399999996
2020-03-26 17:57:00+00:00,2.3582051873160683,5.589592329793179,6.065230296983439,157.1791034784042,149.87657310892075,4.795259156400609,0.09869134858620691,-0.04493490434482758,-0.04493490434482758
2020-03-26 17:57:01+00:00,2.32015002404816,4.7853820213483695,5.316996621530113,154.17404823540983,152.15597203578582,4.393411802615641,0.10330503423333334,-0.044965301433333334,-0.044965301433333334
2020-03-26 17:57:02+00:00,2.282844978826964,6.206023844112895,6.6110297697778435,159.86717738022932,153.51523244087846,3.978615146360541,0.09760867779310343,-0.04335949913793103,-0.04335949913793103
2020-03-26 17:57:03+00:00,2.5774254324273063,5.594870777376595,6.158292770955816,155.32020972763218,156.4466350428934,3.8960752747549545,0.09324925913333336,-0.04168503243333333,-0.04168503243333333
2020-03-26 17:57:04+00:00,2.1755484942905565,5.4588593551777205,5.875187283266879,158.3211988396024,159.72900605800038,3.613285120734672,0.09871826743333334,-0.04155666573333334,-0.04155666573333334
2020-03-26 17:57:05+00:00,1.96146780395963,6.092444915147611,6.399275626818098,162.21054439668288,152.81599548055325,3.7299033752657236,0.1039351263,-0.034946807499999996,-0.034946807499999996
2020-03-26 17:57:06+00:00,2.112975897393331,5.862319004116692,6.230237489036483,160.23472229344333,156.3673729659277,3.867182305691776,0.10115335554285713,-0.037388646371428566,-0.037388646371428566
2020-03-26 17:57:07+00:00,2.2345480251632073,5.525022678948598,5.958489113547168,158.03126611039585,157.03287211132763,3.946473950408076,0.09558839791666666,-0.03785948579166667,-0.03785948579166667
2020-03-26 17:57:08+00:00,2.204833275459181,5.725446455672787,6.1339900207244,158.99318051896574,155.7991690938031,4.117569410696444,0.09956017535714287,-0.03738957432142857,-0.03738957432142857
2020-03-26 17:57:09+00:00,2.1716430834210185,5.670129636245027,6.07050217443327,159.09669977474908,150.114614634644,4.437800815703988,0.09826415231034483,-0.040602296241379315,-0.040602296241379315
2020-03-26 17:57:10+00:00,2.374033936239816,5.587867270347571,6.069795335094189,157.03520831072603,153.27343019328111,4.337834385079983,0.09746839193333331,-0.041460417100000015,-0.041460417100000015
2020-03-26 17:57:11+00:00,2.4535140154278765,5.568201871062232,6.083225910556961,156.2740255841073,151.22995281312262,3.843910344432592,0.09920740850000001,-0.04273958749999999,-0.04273958749999999
2020-03-26 17:57:12+00:00,2.496089832501103,6.029505199036784,6.523984829465991,157.57352027276573,157.10547229504445,3.7354032174685576,0.10087624420689656,-0.04428430148275862,-0.04428430148275862
2020-03-26 17:57:13+00:00,2.5274304732393587,5.738185506638924,6.268437094229399,156.2855809826333,158.4019229309611,3.757280199146774,0.09837466236363636,-0.044524372818181814,-0.044524372818181814
2020-03-26 17:57:14+00:00,2.586854068052204,5.983127291122204,6.516539051990589,156.68016851486956,155.68111854847706,3.60005923484656,0.10702670966666666,-0.041067569708333335,-0.041067569708333335
2020-03-26 17:57:15+00:00,2.382893884968614,5.94690236929773,6.4049530606499925,158.22401276401843,150.6249668330529,3.5597215335530024,0.10143413365517243,-0.0405404452413793,-0.0405404452413793
2020-03-26 17:57:16+00:00,2.021650723487005,5.501619704566307,5.860232177671296,159.87278650833719,152.73956350144002,4.218526866203609,0.09799883745714284,-0.043944674142857146,-0.043944674142857146
2020-03-26 17:57:17+00:00,2.921406229303067,5.457876135024195,6.188472477461335,151.8930019869304,155.96350228684526,4.550384594519878,0.08954188099999998,-0.04703418089285715,-0.04703418089285715
2020-03-26 17:57:18+00:00,2.5397957645617457,4.837717404341829,5.462484231201119,152.3412397837658,160.47737671801343,4.120247083646031,0.08643852841666666,-0.047598626375,-0.047598626375
2020-03-26 17:57:19+00:00,2.919236241951266,5.015355927312422,5.801202856530576,149.8401937503776,155.9077519168726,3.898573714674079,0.0911246822,-0.04834995873333334,-0.04834995873333334
2020-03-26 17:57:20+00:00,2.4042749839953825,6.0992397865383365,6.554342842887425,158.54849339995928,160.2387787003504,4.682725884908288,0.10255628199999998,-0.040456295033333325,-0.040456295033333325
2020-03-26 17:57:21+00:00,1.8996015663697188,6.407067299375276,6.681612292180677,163.54514021196778,150.67693794809102,4.750241595723689,0.09091066696551724,-0.03934031444827586,-0.03934031444827586
2020-03-26 17:57:22+00:00,3.3931147946211833,4.6963927216234325,5.791677691743624,144.18130173606778,147.10486750209034,4.76786491719408,0.0859020517586207,-0.04857842855172414,-0.04857842855172414
2020-03-26 17:57:23+00:00,2.070537831083327,5.270942841620927,5.661966380056697,158.60063328507331,164.01440955957682,5.404590438475854,0.10105024186666668,-0.04969477070000001,-0.04969477070000001
2020-03-26 17:57:24+00:00,2.8808335152621103,5.946801540301128,6.605590243303612,154.2147889513449,156.97777422576388,5.09071305359107,0.10888359253333334,-0.04719566796666667,-0.04719566796666667
2020-03-26 17:57:25+00:00,2.4712283807003765,6.743282118546875,7.179874437898913,159.94764626669067,150.751580923447,5.106244949723844,0.10611848372413793,-0.0454838215862069,-0.0454838215862069
2020-03-26 17:57:26+00:00,2.610198946606512,5.014440710191693,5.651579233574771,152.54513653605963,155.49471035679227,5.7720241448809695,0.07944439639999999,-0.04745157,-0.04745157
2020-03-26 17:57:27+00:00,3.1031069357303305,4.790597969874977,5.7058432825004255,147.10230941874266,154.15590685121262,5.673971337573835,0.10347365203333334,-0.05185992080000001,-0.05185992080000001
2020-03-26 17:57:28+00:00,2.4710167449414566,6.588354512648328,7.034586007915225,159.51253076778525,158.07012973740152,5.177980625822996,0.10371702775862068,-0.049921921793103445,-0.049921921793103445
2020-03-26 17:57:29+00:00,3.089169212232013,6.578599856208135,7.264913061134295,154.92196977987112,152.23062112163132,5.222050413989715,0.11488040773333333,-0.04947758023333334,-0.04947758023333334
2020-03-26 17:57:30+00:00,2.855684705822554,6.187141418708676,6.812042718883152,155.29108279633374,152.0176635732833,5.015327130933576,0.10226577233333332,-0.048064488600000004,-0.048064488600000004
2020-03-26 17:57:32+00:00,2.8809321644265764,3.480073129477293,4.516687769253793,140.39170216345906,158.32172457401853,5.134217571808049,0.0906705734074074,-0.051699677148148146,-0.051699677148148146
2020-03-26 17:57:33+00:00,2.5197645493936744,-7.493690778020741,7.903693176146489,198.49754594136522,156.67380217058619,5.183352497412448,0.0635419097,-0.046117223500000006,-0.046117223500000006
2020-03-26 17:57:34+00:00,2.763685599282724,14.433524532651152,8.096780774540829,164.91790150344,156.23776272889134,5.015097482271695,0.09043443889655171,-0.05372412803448276,-0.05372412803448276
2020-03-26 17:57:35+00:00,2.896419202318071,17.00326287553332,2.763461177666368,240.9499098033421,156.002751906809,5.217425078269501,0.12437052953333333,-0.04885008816666667,-0.04885008816666667
2020-03-26 17:57:36+00:00,2.1186247956480058,7.816467937527719,7.705496469535323,152.07339657305872,154.67670077461057,5.030538535473755,0.14619168035714286,-0.04182657853571429,-0.04182657853571429
2020-03-26 17:57:37+00:00,2.4157408218651164,-1.3423791992450194,7.000663870844668,158.13914209059857,156.79991791372015,4.86100850223501,0.09452981103571427,-0.04548802321428571,-0.04548802321428571
2020-03-26 17:57:38+00:00,3.6202234904513566,6.806642891082858,7.19401523220906,159.54712101863964,156.60308910762885,4.474064768017736,0.09928637749999998,-0.047699854866666655,-0.047699854866666655
2020-03-26 17:57:39+00:00,2.6156040628725212,6.495941219434138,7.017982955182411,156.8010775799983,159.65957050810502,4.409998960070963,0.10838983356666666,-0.04766034173333334,-0.04766034173333334
2020-03-26 17:57:40+00:00,2.523364503447597,6.7391305597311995,6.560012541583242,153.53650069857315,159.94390526342457,4.262437965130518,0.12028496079310345,-0.046640462689655174,-0.046640462689655174
2020-03-26 17:57:41+00:00,2.773546487563251,6.449189449460704,6.514907362226732,160.37590241545877,161.14959796092103,4.382535124419263,0.10894126203333335,-0.049322146166666664,-0.049322146166666664
2020-03-26 17:57:42+00:00,2.9305271785569733,5.871615182180795,6.610417807364146,161.53826816165625,152.45777638251764,4.031881092656018,0.10549240436666667,-0.04692510146666666,-0.04692510146666666
2020-03-26 17:57:43+00:00,2.1949906468658487,6.135508625101979,6.425364493951665,160.47661549776626,156.20381049183175,3.7801211860888286,0.1073867098275862,-0.042366545,-0.042366545
2020-03-26 17:57:44+00:00,2.100454070424635,6.269237520578128,6.488369456130684,162.1944128118725,155.08926359881926,3.3674290231802595,0.10811224139130438,-0.03909436486956521,-0.03909436486956521
2020-03-26 17:57:45+00:00,2.1539807981542953,6.054994812614702,6.405750063872488,159.8045791015617,152.98408335114542,3.061366273033161,0.10765309908333333,-0.03751488005555555,-0.03751488005555555
2020-03-26 17:57:46+00:00,1.99069985961921,6.176683339931235,5.823408445393359,158.67163795672175,154.90334046582203,3.2043732692822977,0.10592372200000001,-0.03865495376666666,-0.03865495376666666
2020-03-26 17:57:47+00:00,2.2180991736688305,6.010967915939538,5.544543987220334,161.99218272655625,156.43911953390509,3.034924287441106,0.1035456385714286,-0.037182562571428567,-0.037182562571428567
2020-03-26 17:57:48+00:00,2.123130822370104,5.4238248003191085,5.513053675412426,159.56234173770545,152.59066784919912,3.1685635136972103,0.09489166480000004,-0.03578734096666667,-0.03578734096666667
2020-03-26 17:57:49+00:00,1.7182338464315867,5.27237886264193,5.255529521602723,157.6685144103953,151.63131392160582,3.448027154932153,0.09334310306666668,-0.0322928668,-0.0322928668
2020-03-26 17:57:50+00:00,1.9293645382585853,5.165404574352237,5.196484133513944,158.33016748277015,148.12736184076053,3.3200613837598763,0.08776295779310345,-0.035386302999999994,-0.035386302999999994
2020-03-26 17:57:51+00:00,2.000676059308273,4.860812092568953,5.241661119592941,166.33207583566406,145.6529438993912,3.2057573693063404,0.08663330105555554,-0.03394813202777778,-0.03394813202777778
2020-03-26 17:57:52+00:00,1.922462155525252,4.828699767141126,4.737588710135677,168.10996028549908,146.6822917676516,3.0567313646039462,0.08326397417391304,-0.03182897447826086,-0.03182897447826086
2020-03-26 17:57:53+00:00,1.241571434544666,5.092894437118088,4.865830397254466,165.72071632363065,154.13643249803846,3.09430926429732,0.08750570846666664,-0.021043417266666673,-0.021043417266666673
2020-03-26 17:57:54+00:00,0.978103860599352,4.635746774255482,4.825766996608907,163.78741629467328,164.30617263943202,3.1168103015930013,0.08217617355172414,-0.020442091241379304,-0.020442091241379304
2020-03-26 17:57:55+00:00,1.2026184784085328,4.715218011217717,4.591017786128736,160.0500275774226,149.8134641188047,3.2939551936713256,0.08257076213333332,-0.02019192483333333,-0.02019192483333333
2020-03-26 17:57:56+00:00,1.3499634270098266,4.633530033876336,4.678178270085578,166.55505838735033,150.8097805041041,2.7999684129551783,0.07841070845833333,-0.025871445791666666,-0.025871445791666666
2020-03-26 17:57:57+00:00,1.5689019659957681,4.315164754326779,4.233029350875973,165.92153704920779,149.50719316905273,2.8465190465244525,0.07721798502941177,-0.024530777764705882,-0.024530777764705882
2020-03-26 17:57:58+00:00,1.0898328706555764,4.549737774757605,3.317309833541789,181.7376110666339,148.64088109065813,2.9477561278620743,0.07834927579999999,-0.021296502466666666,-0.021296502466666666
2020-03-26 17:57:59+00:00,1.0312951392307723,4.105702000284878,4.139800378757999,181.88375956479635,146.96763574687515,3.3170564236137063,0.0690700347,-0.015469052466666668,-0.015469052466666668
2020-03-26 17:58:00+00:00,-0.10070103705423712,3.315782736562454,4.319650219253827,164.43867820212483,143.66242910386822,3.3250056769321965,0.06724466786956523,-0.0003598483086956522,-0.0003598483086956522
2020-03-26 17:58:01+00:00,-0.13631969798624066,4.137559235815111,4.569217149278146,158.02488333182697,153.86957708880166,3.415181425437192,0.06686538859999999,-0.006110287585333334,-0.006110287585333334
2020-03-26 17:58:02+00:00,1.1606514201655256,4.161085864337606,4.622372154621073,156.88605300112042,153.39720457310318,3.2542768024547444,0.07362640505555557,-0.01973358459722222,-0.01973358459722222
2020-03-26 17:58:03+00:00,1.7122847555056773,4.236882425330637,4.425170335691876,153.5687503620648,154.42544107286972,3.0558783382078767,0.07295031526666666,-0.027853098933333334,-0.027853098933333334
2020-03-26 17:58:04+00:00,1.817126948269422,4.250933453367282,4.454500675840911,151.31283616551337,160.6813961858229,2.9069960193461744,0.07103489993103448,-0.028323449103448275,-0.028323449103448275
2020-03-26 17:58:05+00:00,1.9719574584591184,3.962286931914609,4.545209438311151,154.1303293346507,154.24913218195778,2.8938860892310965,0.07075620206666665,-0.039263372633333335,-0.039263372633333335
2020-03-26 17:58:06+00:00,2.1404520751674316,3.907447615632691,4.337592408701382,142.24447604646815,150.16594809102835,2.7741858907940395,0.06738896976666667,-0.035184803599999995,-0.035184803599999995
2020-03-26 17:58:07+00:00,1.9856000798507913,4.0893787646133495,3.466658772157318,153.81911027269751,148.11849231701137,2.6374843260165317,0.0673908273448276,-0.039972427827586206,-0.039972427827586206
2020-03-26 17:58:08+00:00,2.657268721144318,3.4295870287299355,3.553923715873432,161.8762037044758,148.12924319761308,2.8410183693588595,0.061874138833333335,-0.03293001295833333,-0.03293001295833333
2020-03-26 17:58:09+00:00,1.5305774930102298,3.1108452419292005,4.324504332075665,155.82847260128364,153.24585452757825,3.1100444079361305,0.05635053808333333,-0.02897368511111111,-0.02897368511111111
2020-03-26 17:58:10+00:00,1.1066191091725321,3.3774526970620786,3.548785745156312,171.6061504190883,154.43215587064702,2.9551415206448595,0.05914615059999999,-0.0233165648,-0.0233165648
2020-03-26 17:58:11+00:00,1.7728508286856257,3.9450356626641496,2.9684062856263775,186.88270586574558,152.12392234116413,3.256748546576272,0.06282833253333334,-0.02396969336666667,-0.02396969336666667
2020-03-26 17:58:12+00:00,0.518669013562819,3.5107263462623766,3.2330284575096213,174.075730790423,152.78648291372892,3.1059326776921257,0.059729974206896554,-0.00818520296,-0.00818520296
2020-03-26 17:58:13+00:00,-0.3560326918854249,2.946996505090817,3.440282540040047,156.06670937964316,163.5731806532884,3.0065069949822054,0.05071148016666668,-0.0020932934096666665,-0.0020932934096666665
2020-03-26 17:58:14+00:00,0.33403856193677756,3.2157438383429784,2.782383253312299,153.73927569039887,167.4559838822968,3.0110284791346995,0.05585158134482759,-0.011579990189655175,-0.011579990189655175
2020-03-26 17:58:15+00:00,1.396684893719938,3.1443241021997332,2.515621939122685,169.00450992783922,165.13767372391825,3.219379497561425,0.05402706086666668,-0.0195389968,-0.0195389968
2020-03-26 17:58:16+00:00,1.2316336778430506,2.495134090006059,2.4803169760338477,154.06562282653547,155.07806205506296,3.1982490745782233,0.04466465393103449,-0.016388998337931036,-0.016388998337931036
2020-03-26 17:58:17+00:00,0.4800899931538951,2.4694149249421797,3.0153465234099377,173.37372973883657,164.68635328544022,3.29480208182394,0.042148516034482754,-0.016119219172413792,-0.016119219172413792
2020-03-26 17:58:18+00:00,1.0851363098783466,2.2304812044941396,3.4837361951275665,154.67414639202764,160.73140323305608,3.4887112725018072,0.04059828282608696,-0.013115568308695653,-0.013115568308695653
2020-03-26 17:58:19+00:00,0.3482596370436755,2.9951862016921322,2.1402123469875103,155.12255402389013,157.48204619603848,3.373411516690597,0.05587942683333333,-0.011869963672222221,-0.011869963672222221
2020-03-26 17:58:20+00:00,1.4913124339069654,3.148752867699118,2.3741221773090717,183.51477467742086,162.9554782916837,3.4006429433495944,0.0423384741,-0.01851755857666666,-0.01851755857666666
2020-03-26 17:58:21+00:00,0.9005950369701126,1.9415838786727404,2.498947881253377,166.88280561348586,163.77950746864116,3.2732024024739776,0.04150032741379311,-0.012948295313793103,-0.012948295313793103
2020-03-26 17:58:22+00:00,-0.14563032710870125,2.369653986186219,3.045824940449391,146.7050157136542,166.36082480716547,3.052853010661578,0.040963008366666664,-0.009904638562333333,-0.009904638562333333
2020-03-26 17:58:23+00:00,0.5674351216614394,2.4337114793062096,4.24764827184391,157.76244891860773,168.4660929834262,2.9854153061680195,0.04268850527586207,-0.011884939731034482,-0.011884939731034482
2020-03-26 17:58:24+00:00,1.6726077371074517,2.545834714304581,4.818817315428317,158.03399973854636,169.5105543927203,3.0113977543295505,0.04914015846666667,-0.01890513410433333,-0.01890513410433333
2020-03-26 17:58:25+00:00,1.6094955019114894,3.931425575178945,5.04506406180567,163.60180297369297,166.74295722277546,3.0079899712887914,0.0661850032,-0.0292731516,-0.0292731516
2020-03-26 17:58:26+00:00,1.8054019656804743,4.46857202276925,4.613721844995556,153.61063051938,167.7571206018376,3.3198908207884616,0.0738077736,-0.0311465923,-0.0311465923
2020-03-26 17:58:27+00:00,1.4272678243637358,4.839465346727782,4.219214082929395,153.52619280905415,167.7645128316484,3.5619378609369905,0.07951487196551724,-0.031022371448275864,-0.031022371448275864
2020-03-26 17:58:28+00:00,2.0531619018819813,4.132586204326971,3.8895837364045853,158.87435413733598,167.20412892066244,2.915327648587992,0.07449407495652173,-0.033352782565217384,-0.033352782565217384
2020-03-26 17:58:29+00:00,1.882791716208243,3.776506089634228,4.1390750401464445,165.53182233304727,167.2154258079279,2.9135536582488784,0.06505942602777777,-0.029764803611111113,-0.029764803611111113
2020-03-26 17:58:30+00:00,1.4033721747567778,3.627952741008787,4.71521525495375,162.54833222725145,168.90468778970146,3.0986316699994587,0.06425843706666666,-0.02619819116666667,-0.02619819116666667
2020-03-26 17:58:31+00:00,1.035647033753967,4.007633615036845,3.9863774634256885,165.07466389347954,179.2818453886698,3.3412993486874862,0.07207113289655173,-0.021235790448275862,-0.021235790448275862
