index,solo_roll,solo_pitch,solo_tilt,solo_acc_x,solo_acc_y,solo_acc_z,solo_dir,sonic_wspd,sonic_wdir
24,2.0166666666666666,3.606666666666667,4.13153909595926,0.7068338666666666,-0.2617391666666667,-9.944868999999999,150.81045341515286,4.385400106728863,157.8507284239498
25,1.39,4.619999999999999,4.824138326663784,0.7585661499999999,-0.38953534999999995,-9.8974235,163.28643999736133,4.437396253848666,164.58729194123276
26,3.0433333333333334,4.386666666666667,5.337285353542292,0.7460064666666666,-0.38237766666666667,-9.822595666666667,145.27553178813542,4.148689636953837,160.38344552440466
27,2.42,4.025,4.695464505308453,0.79126225,-0.39073835,-9.7821535,149.01054876086224,3.89130963236137,170.19821877346607
28,1.0433333333333332,5.34,5.440679251960751,0.8046080999999999,-0.3737228666666666,-9.782776,168.9748288480098,3.92771312260561,172.50084796368012
29,2.53,4.05,4.774173686707494,0.7429393499999999,-0.40464954999999997,-9.9435855,148.0335174303271,3.7272562455431117,165.46499472328068
30,3.6633333333333336,4.406666666666666,5.728197233384973,0.7077881333333332,-0.4686598666666666,-9.766567,140.2798992514231,3.645779880360421,170.99450244811126
31,2.085,4.205,4.692700866572406,0.6348254,-0.40351430000000005,-9.800328,153.65693633019254,3.664681550246522,172.7407574689146
32,1.7966666666666666,3.6999999999999997,4.112605306263335,0.7173574666666666,-0.3702327,-9.737138999999999,154.12339570992728,3.797741743749771,168.66779295055883
33,1.87,3.9,4.324522782855211,0.7477881500000001,-0.4239009,-10.000644,154.40947118883759,3.599636086410778,174.4088939986021
34,2.0533333333333332,5.22,5.608288962576246,0.9502065000000001,-0.2614418333333333,-9.960739666666667,158.5730730738016,3.4246826427166144,159.87209886739038
35,1.2149999999999999,4.869999999999999,5.018921013973591,0.83001305,-0.29784255000000004,-9.836979,166.02185623965204,3.403706877262754,173.9854486635755
36,1.7733333333333334,3.393333333333333,3.8282821670507845,0.7019959666666667,-0.3618653,-9.940028,152.42873685808837,3.8959414310492124,179.94446739852498
37,1.9949999999999999,4.175,4.626402784808417,0.5860545500000001,-0.23852489999999998,-9.922756,154.48993694966708,3.9811651435980884,176.80168167840884
38,1.5766666666666669,4.493333333333333,4.761388833814933,0.6130291,-0.21337683333333332,-9.915719333333334,160.6967360162302,3.3280379851374513,169.16289332744418
39,0.645,3.335,3.396730789409338,0.4921431,-0.20727285,-9.988399999999999,169.06556604764108,2.8535882095098337,173.25898012167815
40,0.18333333333333335,2.4933333333333336,2.5000601998487695,0.5497925333333332,-0.11909087,-9.920652666666667,175.79727411331336,3.0749620523974377,169.56907263103471
41,0.775,2.755,2.861850280945464,0.5944649,-0.1794794,-9.764897,164.29895372470418,2.645507977816179,180.26556370438016
42,1.1466666666666667,2.876666666666667,3.0966030633636645,0.6561079666666667,-0.1623082,-9.644118999999998,158.28123827455488,2.2957465665698935,174.46985269006112
43,0.625,2.29,2.37371375183435,0.49901895,-0.25544275,-9.741911,164.7414699883142,2.3949051654532982,165.18818418255742
44,0.93,2.1166666666666667,2.311878948319853,0.5166416333333333,-0.1890720766666667,-9.890703333333335,156.28849840134848,2.4248385194036093,161.23799008257512
45,0.10500000000000004,2.885,2.88690849886693,0.47897345,-0.16302319999999998,-9.7822955,177.9173896471466,2.2372289426620147,147.566366392407
46,2.3333333333333335,3.356666666666667,4.087227012839191,0.5683457000000001,-0.18419566666666667,-9.969099666666667,145.2114140300208,2.515938980812072,162.19765568254107
47,0.99,1.9900000000000002,2.222567402173575,0.45785555,-0.17355759999999998,-9.778155,153.557147511961,2.329745648782221,169.00372741911258
48,0.5033333333333333,1.7966666666666666,1.8658168482222157,0.38235379999999997,-0.24080966666666667,-10.071773666666667,164.3543640207555,2.8082335089229957,164.42814350180717
49,1.68,1.87,2.5136224289980227,0.43883819999999996,-0.26212935,-9.8178275,138.0655633615036,3.0068708994163678,154.50117523882287
50,2.5566666666666666,3.856666666666667,4.626072406716347,0.6908617,-0.4271088666666667,-9.806378333333333,146.48112069255023,3.1359369195271554,155.16483244473508
51,3.02,2.64,4.010429341198679,0.2520413,-0.4568549500000001,-9.748262,131.15284369198227,2.6725532145516664,157.2612807496584
52,1.89,2.6300000000000003,3.2382851404537307,0.5783237333333333,-0.4922957666666667,-9.722114333333332,144.30702586171614,3.045111937328948,148.26244152341982
53,2.585,3.31,4.198915162570697,0.49668755,-0.4543829,-9.8635635,142.02342248602056,3.25029813527491,153.94197788383678
54,2.4233333333333333,3.6266666666666665,4.360895510567356,0.7103958333333334,-0.41808930000000005,-9.916074666666667,146.26880115661535,3.6046970759277963,163.22388925918384
55,1.68,4.07,4.402561855781408,0.7371878000000001,-0.38611399999999996,-9.995981,157.59854177943413,4.281855876117343,168.33467070470195
56,2.36,3.6233333333333335,4.323276189160591,0.659066,-0.40354616666666665,-9.995356,146.9425710641568,4.251384184274771,164.32688735136435
57,3.085,3.395,4.586077498863584,0.6002667500000001,-0.41199189999999997,-9.9558355,137.74473896061622,3.8264589215257425,142.2072018408243
58,2.2466666666666666,3.5866666666666673,4.231441048015029,0.6828947666666666,-0.4098411,-9.681952333333333,147.95769668120678,3.5276884473309895,152.95449233199386
59,2.96,3.745,4.772226097744825,0.63554055,-0.6557551500000001,-9.8208065,141.69252765158066,3.743698324483136,145.39968028223652
60,4.426666666666667,2.7266666666666666,5.197623297152413,0.5880113333333333,-0.6702429333333333,-9.700021999999999,121.59992418025786,4.061052144420572,154.55439320287502
61,4.575,4.1850000000000005,6.1973864126583145,0.6248573500000001,-0.58825495,-9.7183825,132.44091827238282,4.950138672161186,150.8923760340839
62,2.526666666666667,3.7066666666666666,4.484920545579774,0.6546947,-0.6198072,-10.26669,145.73945986606253,5.193352746998589,158.72596681550604
63,1.885,2.14,2.8515210759812617,0.50414885,-0.27103425000000003,-10.007059000000002,138.62803752926428,4.759365091742087,166.01906666018948
64,1.6199999999999999,4.003333333333334,4.318194690091647,0.7063283666666665,-0.2581583333333333,-10.067687333333334,157.9957881936376,5.384506812457646,163.19686252814614
65,0.91,4.1,4.199605461470616,0.67718945,-0.38567945,-9.713369499999999,167.5056678552703,5.394438831643435,165.34707921543907
66,2.716666666666667,2.823333333333333,3.917335000247862,0.6559128666666667,-0.4233087,-9.857466666666665,136.1047511028032,5.1001208788526275,164.01862018898103
67,2.91,4.67,5.500748696781751,0.6704759,-0.37504405,-9.8626325,148.10678061914263,4.866287292915206,165.8270874369773
68,2.6633333333333336,4.336666666666667,5.087874757448496,0.7171177000000001,-0.4601342,-9.643806333333334,148.4745635837079,4.703890665316236,160.0782702528233
69,3.115,3.93,5.013272387425043,0.7977814999999999,-0.50652465,-9.9208555,141.61521084060863,4.664929235797183,165.6858248037924
70,2.6599999999999997,4.359999999999999,5.106029309599398,0.7446079000000001,-0.5290232333333333,-9.849487333333334,148.64389539890058,4.635264610110403,164.58636344948147
71,2.59,3.4749999999999996,4.333070128103824,0.58770185,-0.45052695,-9.902691999999998,143.3169440307269,4.559951028989073,163.94997544348024
72,1.9849999999999999,4.185,4.631138060077309,0.77272675,-0.4233072,-9.853474,154.65501626870412,4.4439325176802,163.20371307464183
73,1.96,3.8866666666666667,4.352227360962569,0.7910290666666667,-0.38263396666666666,-9.850791666666666,153.26510562218007,4.3824986450166925,163.85323693973203
74,2.7199999999999998,4.695,5.42446824839873,0.7896882000000001,-0.47523035,-9.9257655,149.95160250432207,4.187261473745286,166.0694377163028
75,3.035,4.484999999999999,5.413651727514214,0.7919243499999999,-0.38799425,-9.9788125,145.94328345604868,4.387833747502455,168.07411273915721
76,2.3233333333333337,3.98,4.60755813580783,0.7060500666666667,-0.42805340000000003,-9.846385333333332,149.752148179584,4.468615754799406,166.6737879184807
77,2.2199999999999998,4.18,4.732024132139621,0.7758112500000001,-0.39239395,-9.771019500000001,152.05747610103242,4.511191025318573,159.48526501804716
78,2.7733333333333334,4.013333333333333,4.877052089662288,0.7356135333333333,-0.442667,-9.716977,145.37730073855707,4.041469724332865,152.79112776149978
79,2.9699999999999998,3.7199999999999998,4.758875886555507,0.6906302,-0.48003694999999996,-9.880927,141.41084036078396,3.383781848168421,163.49225773788584
80,2.54,3.3533333333333335,4.205838253291283,0.7248829333333333,-0.3660208333333334,-9.766660666666665,142.87113754411314,3.8861401619305616,168.24021697342653
81,1.96,3.0700000000000003,3.641815840031659,0.78846175,-0.42181145,-9.959929500000001,147.4590990439582,3.541760198501219,163.63680548773112
82,1.9233333333333331,3.203333333333333,3.7358667201550735,0.7283626999999999,-0.4424403333333333,-9.886406333333333,149.03557345391988,3.5001910531604166,148.7449115065697
83,3.74,3.9349999999999996,5.426768814409632,0.91008295,-0.25256285,-9.931159,136.45976727169867,3.3685184632764233,154.39983914704214
84,1.2033333333333334,5.09,5.229942612565002,0.7354170666666667,-0.2618777666666667,-9.962189333333333,166.73073312295324,2.9744869916873373,174.84625097793878
85,0.415,4.9,4.917499864454085,0.7951107,-0.34920455000000006,-10.0529255,175.17061928841687,3.9679559585021074,180.32244037682764
86,2.1133333333333333,3.0,3.6690728031661393,0.8141585,-0.2648180333333333,-9.512997333333333,144.8498611011076,3.9109759987812946,165.7767161308924
87,1.9649999999999999,4.615,5.015086782255541,0.68810485,-0.46992140000000004,-9.6681575,156.97300690237861,4.225533690570509,174.28452283229265
88,2.8366666666666664,4.55,5.360247463154874,0.6808166999999999,-0.4589936333333333,-9.810893666666667,148.09191669918576,4.439357199187407,165.75030162132555
89,2.4400000000000004,3.1449999999999996,3.9797793556520276,0.70934725,-0.36266125,-9.7661225,142.20555662066127,4.994850750683577,164.41178749940113
90,2.413333333333333,4.56,5.158049453838099,0.7491507000000001,-0.40050813333333335,-9.840983666666668,152.146485427916,5.013045602642975,164.6472035260929
91,2.35,4.76,5.307295684239615,0.7405773,-0.37620005,-9.869473,153.76419198354716,5.051578980269483,167.31247862613003
92,2.736666666666667,4.476666666666667,5.245439953218153,0.7871327333333333,-0.3573319333333333,-9.873377666666668,148.59435580164896,5.034661297334437,167.28302113692817
93,2.8550000000000004,4.265000000000001,5.130905070360412,0.8020995,-0.37636365,-9.83356,146.22860861288785,4.916077554020253,167.79650723798224
94,2.2733333333333334,4.793333333333333,5.303963151677061,0.8051836333333334,-0.4057702000000001,-9.900831333333334,154.66659653110418,4.899713557737855,168.7814482770678
95,2.56,4.484999999999999,5.162889901481897,0.8981889000000001,-0.38635155,-9.700457,150.3166618750278,4.907596748930702,166.63415606263644
96,2.243333333333333,4.553333333333334,5.07491762056558,0.7272488333333333,-0.46947126666666666,-9.767073333333334,153.80774466382763,5.0457088417349185,168.92605872514807
97,2.14,3.8200000000000003,4.377809014282304,0.8049600000000001,-0.44881570000000004,-9.9199095,150.76690550068415,4.84442941005026,163.83190305821577
98,2.5233333333333334,3.7133333333333334,4.488556240796152,0.7337130666666667,-0.4685025666666666,-9.81613,145.8226880977289,5.063174329743281,163.72563828184238
99,2.34,3.6,4.2928302670031675,0.7174562,-0.42178275,-9.791771,146.99605185491166,4.812255813027516,161.7046035205628
100,2.2733333333333334,3.1333333333333333,3.870486880108852,0.6588615666666667,-0.3932429,-9.803419666666665,144.05078755029965,4.718770238704911,165.95213525957672
101,1.8050000000000002,3.575,4.004300260209614,0.75642495,-0.35163015000000003,-9.7660085,153.2333217192729,4.491298681063059,168.7368154784504
102,1.8233333333333333,3.6733333333333333,4.1004104292196235,0.7104044666666667,-0.2855198,-9.675563333333333,153.62514754749935,4.609144429129308,162.44918654102804
103,1.675,4.17,4.4932804502881885,0.75542685,-0.42181979999999997,-9.884214499999999,158.14509583928117,4.659547899573273,164.98731615269216
104,3.026666666666667,3.706666666666667,4.784067618499519,0.711663,-0.46406580000000003,-9.734588666666667,140.77982497149745,4.338425477551385,165.91927224014762
105,2.825,3.27,4.320284338728644,0.72764795,-0.5210092,-9.77323,139.1836099207333,4.641578321189952,164.3518641819708
106,3.3333333333333335,2.5833333333333335,4.216300540784532,0.7410171000000001,-0.39367726666666664,-9.907271333333334,127.76316928993384,4.654011728415127,166.8951881915248
107,0.86,4.365,4.448751910239791,0.7249321500000001,-0.34895729999999997,-9.811073,168.87445657742205,4.433013810568976,165.9894381885845
108,0.8266666666666665,4.61,4.683375112667604,0.7591067666666667,-0.36962986666666664,-9.724821333333333,169.85455322992698,5.0963670408790795,167.2724045193019
109,2.91,4.26,5.157527262891463,1.00559245,-0.40974365,-9.721070000000001,145.68934564080678,5.251959016464201,161.013100259794
110,2.8166666666666664,4.640000000000001,5.426403697473863,0.8865044000000001,-0.39223973333333334,-9.423751000000001,148.7757137864382,5.0482290644793615,158.35575405479753
111,1.3399999999999999,4.33,4.532226848337547,0.8468017,-0.24596274999999998,-9.4252825,162.83221010050866,5.289687034072726,165.18025548687527
112,1.7400000000000002,4.829999999999999,5.133159299253414,0.798568,-0.3733470666666667,-10.061179333333333,160.22622426623977,5.377881579691162,163.8292113742653
113,3.5,2.77,4.4624379175023945,0.63495105,-0.5462833,-9.934632,128.34612259392676,4.524799492461742,149.65370869064856
114,3.1633333333333336,3.27,4.548484196033352,0.7165082666666667,-0.5399964,-9.815945333333334,135.9518927778896,3.85243260832417,152.61223854360478
115,3.24,4.745,5.743571167356034,0.78799945,-0.43644055,-9.7581325,145.70642794513103,4.263967368368093,160.31508984123334
116,1.75,4.743333333333333,5.055166766946395,0.7377294,-0.427148,-9.579308333333335,159.7857822844743,4.822875595733553,162.77432997254775
117,2.965,3.84,4.850119173571068,0.6639553,-0.49050889999999997,-9.837017500000002,142.3437822309997,5.047715541172992,160.66093934652204
118,2.393333333333333,4.316666666666666,4.9346542430731555,0.7940103333333334,-0.41520660000000004,-9.690135,151.02613871539347,5.3759419972361995,160.94050918341824
119,3.0300000000000002,3.5999999999999996,4.704127229091151,0.72995095,-0.48582654999999997,-9.7121525,139.92464712020342,5.0519719958984375,162.46097367177788
120,3.223333333333333,4.78,5.763172469836291,0.8120338333333333,-0.4295662,-9.882083333333334,146.04040425771228,4.956544429998051,160.74566354282518
121,2.72,5.01,5.699090425232384,0.7318898,-0.40088595,-9.926874000000002,151.54509956253742,4.953095649222755,158.88386116422308
122,2.483333333333334,4.233333333333333,4.906814456655179,0.8331749,-0.4377102,-9.757306000000002,149.63339679439883,5.073969268446759,167.1677862634293
123,2.7199999999999998,5.165,5.835715077959933,0.8300302500000001,-0.46451485,-10.02484,152.27407321077183,4.978502561339298,165.89859298756426
124,2.2766666666666664,5.113333333333333,5.596036046022741,0.7654781,-0.5005691666666666,-9.787654333333334,156.04478726953937,5.05519319704651,163.62484606057362
125,2.915,4.8149999999999995,5.626849363280308,0.849896,-0.43332670000000006,-9.8707695,148.84722301353696,5.045211968213229,162.82174319765545
126,3.2999999999999994,4.536666666666667,5.607902624454593,0.8133213,-0.46367129999999995,-9.888048999999999,143.99449772775986,5.059951489214836,163.39908876897792
127,2.665,3.885,4.7100488911099045,0.7113120499999999,-0.5166472,-9.8412665,145.57269785710673,4.967555745155112,164.25223493975628
128,2.29,4.576666666666667,5.116524069497933,0.716186,-0.3936789666666667,-9.795842666666665,153.45486540395828,5.118039401872603,168.94862449637614
129,2.255,4.965,5.451927564350047,0.7744125500000001,-0.42128535,-9.766816500000001,155.6163582263768,5.064057399303861,168.63397659790553
130,2.623333333333333,3.763333333333333,4.586355277392825,0.7544651666666667,-0.4507858333333334,-9.737173666666665,145.14042993882896,4.968557910793821,167.641976784047
131,2.415,3.975,4.650106318424499,0.82837205,-0.4801344,-9.752685,148.74511374763384,4.721265457742999,166.77764637406347
132,2.6199999999999997,4.273333333333333,5.011291550649993,0.8166994333333334,-0.4689429333333333,-9.639546333333334,148.51694073909812,4.76286948441741,165.63913002872172
133,2.445,4.125,4.794091846441458,0.80453755,-0.5540213,-9.922336000000001,149.37182584349887,4.95001033464997,167.60665537092913
134,2.936666666666666,4.13,5.066159001212313,0.8390481666666667,-0.5604621333333334,-9.857071,144.6082014263587,5.218547269730211,164.50237989860108
135,2.785,4.1,4.955096316326442,0.74391395,-0.4497723,-9.894058000000001,145.8374965817794,5.096212461986956,167.2131433195558
136,1.6966666666666665,3.9066666666666663,4.2586687481173495,0.6909383,-0.4136225,-9.823503333333333,156.55102345280548,5.143128210965454,165.802094756945
137,1.95,3.855,4.3194658170603715,0.7583382,-0.3969577,-9.812863499999999,153.19398378097463,5.1237033054716115,167.7398233784409
138,2.466666666666667,4.49,5.121726535888552,0.853478,-0.3935939,-9.871439333333335,151.25158096736342,4.789436739468687,170.75908504380627
139,2.325,4.6,5.153057769760882,0.7389254,-0.4983348,-9.819734,153.22333019696174,4.804896558140772,167.36579973916577
140,2.7099999999999995,3.82,4.682479407422099,0.8056496666666666,-0.4585398333333333,-9.946537333333334,144.66712138706558,4.642602156213293,167.0053832080835
141,2.175,4.26,4.782207007821186,0.7794246499999999,-0.4130611,-9.772675499999998,152.98445898335223,4.709854450147983,168.8762936725188
142,2.59,3.8366666666666664,4.627967203565898,0.8446969666666666,-0.40124776666666667,-9.803829666666667,145.9997302698446,4.471006437671511,177.31934603568578
143,0.625,4.32,4.364892265922976,0.71007595,-0.3110149,-9.855593500000001,171.78287020617378,4.686244644269502,170.54350309912004
144,2.3466666666666667,5.93,6.375897221523539,0.7740178666666666,-0.3179734,-9.766733666666667,158.46905183334525,4.556845779419977,170.51326111124936
145,2.1849999999999996,4.48,4.983461703259006,0.84592265,-0.32976384999999997,-9.842073,154.03554103530053,4.246888918737255,170.07575043311118
146,1.6666666666666667,4.373333333333332,4.679575329062577,0.7637876333333332,-0.3120344666666666,-9.802934666666667,159.16995766221055,4.02056736227777,165.54210545501826
147,1.79,4.984999999999999,5.295869671805137,0.8065229999999999,-0.2576371,-9.688442,160.2880429845449,3.9764120769500035,167.71465731066482
148,2.08,4.29,4.7668030550337015,0.8986135333333333,-0.41498336666666663,-9.707572333333333,154.16583232383027,3.9617116564863815,175.23401903766637
149,2.26,4.619999999999999,5.142073938707962,0.8366473999999999,-0.3737397,-9.6471695,153.9704979595759,4.175364666872181,166.7718774452227
150,2.0966666666666662,4.48,4.945447188128463,0.8295550666666666,-0.4148334,-9.718910333333334,154.95517862174282,4.950984954680401,166.80869197678217
151,2.7,3.74,4.611641965709945,0.71038775,-0.4024818,-9.861435,144.1920536393292,4.695350969206611,164.85126767487841
152,2.81,3.53,4.510765475899788,0.7646543333333332,-0.40146599999999993,-9.753459666666666,141.4919766125706,4.646479958488346,152.99546619841732
153,2.665,4.08,4.8720236652564335,0.6371889,-0.4582135,-9.7849525,146.8734419747479,4.242186279066025,154.8836376133689
154,2.6166666666666667,4.566666666666667,5.261832573928527,0.6610245666666666,-0.40788823333333335,-9.714852666666665,150.22281572607483,3.9000784681861926,161.52859059968907
155,2.015,3.71,4.221214090281915,0.55617195,-0.46857379999999993,-9.810095,151.51613558460622,3.922486889751814,157.75162963605595
156,2.2566666666666664,4.256666666666667,4.816885075278039,0.6917753333333333,-0.3521008333333333,-9.983486666666666,152.10115856699795,3.796315698700645,153.3510604794784
157,2.46,4.6,5.215226796387803,0.83299235,-0.32977205,-9.965189500000001,151.8995109013683,4.070064322862377,155.84102619341203
158,2.25,3.7866666666666666,4.40385862320898,0.5500500666666667,-0.33140963333333334,-9.908414,149.30536291914433,3.707101033035823,158.61636483523827
159,2.17,3.46,4.083475723946562,0.61647475,-0.3210451,-9.8742325,147.92443248393218,3.1590294656175932,137.85973701741398
160,0.5433333333333333,3.456666666666667,3.499056630448987,0.6745273333333334,-0.09474497,-9.752930333333333,171.07750182555463,2.573362259906077,137.46335657565123
161,1.025,3.7249999999999996,3.863258897046688,0.6488497,-0.03073832499999999,-9.645041500000001,164.63390713332586,2.838606488695244,171.5376276517292
162,1.24,3.186666666666666,3.4191897617369005,0.6153536666666667,-0.13262166666666667,-9.905749333333334,158.7548777216478,3.206282197676278,171.22483424206138
163,0.8300000000000001,2.605,2.7339440819732266,0.67316,-0.22194265000000002,-10.0067375,162.3374457503918,3.2848426110347524,190.2495389417386
164,1.9400000000000002,5.81,6.124278747665315,0.6650482000000001,-0.18066815333333333,-9.938758333333332,161.58796643282645,3.633849051032838,190.86503833362303
165,0.615,3.63,3.681659789623523,0.7180659,-0.26127845000000005,-9.907888,170.39644042333774,2.922181992747487,192.56695685018985
166,1.2833333333333334,3.6633333333333327,3.881328464498651,0.7970729666666667,-0.3342154,-9.951985333333333,160.71508412653148,3.439672261879588,174.28940686250036
167,2.12,5.015000000000001,5.443633032579315,0.9175095499999999,-0.27162185000000005,-9.8279755,157.1278310442884,4.035440339858944,178.30974757915592
168,1.9233333333333331,4.8,5.170159789294287,0.7854772666666667,-0.3019639,-9.900357666666666,158.20319317343413,3.864891328306602,170.6741441929576
169,1.96,4.79,5.174625132441898,0.7776289000000001,-0.19662055,-9.740294,157.7853186339525,3.591434346874527,173.66741472991836
170,1.0566666666666666,3.5966666666666662,3.748478163601845,0.608332,-0.2536817,-9.798009666666667,163.64631643749541,4.147061087766573,179.84306148489415
171,1.5750000000000002,4.115,4.405630847932679,0.9386597,-0.2377633,-9.9037385,159.0839434236614,4.055189085253761,180.3928446528187
172,1.78,3.3000000000000003,3.748985930321957,0.7221284666666666,-0.3281842666666666,-9.898992333333334,151.6766301587944,3.829410432014766,179.42581991470902
173,2.15,4.29,4.797703380287055,0.8346091,-0.3463614,-9.9023855,153.4137062661943,3.5027854811845156,175.18733369630303
174,1.4666666666666666,4.34,4.580676287201255,0.7343841333333332,-0.25010573333333336,-9.883864333333333,161.3572129864081,3.6494601023710453,179.2407576751919
175,0.81,4.83,4.897289564154349,0.7283801999999999,-0.2161133,-9.897719500000001,170.50150702257346,3.700347470293833,182.149665020118
176,0.32,4.38,4.391651221347107,0.8236194333333334,-0.21039546666666667,-9.996864333333335,175.8295019514598,3.7585385834243414,182.16683227866784
177,1.495,3.6100000000000003,3.90693825716121,0.99531965,-0.25091680000000005,-9.838721500000002,157.52643336349013,4.096151401725745,181.26074110537922
178,0.36000000000000004,5.403333333333333,5.415277156157793,0.99819,-0.15487969000000001,-9.770672666666668,176.1994948116305,4.484931975887511,179.9075236088721
179,0.92,5.505,5.581112689643035,0.8208571,-0.1167055,-10.0181435,170.54024883048558,4.1331324607321385,188.09103325056503
180,0.7933333333333333,4.206666666666666,4.280688135018453,0.9250876333333333,-0.12648266666666666,-9.731687333333333,169.3381415975153,3.929962479873834,181.99324814786831
181,0.9450000000000001,6.05,6.123087739506702,0.9274411,-0.1903472,-9.627697,171.1539368312976,3.9997691671173436,181.91516176861242
182,1.32,6.166666666666667,6.305826226273762,0.9685059333333333,0.027868659,-9.688837666666666,167.9611905745618,3.8354563310403487,179.9157209048448
183,-0.825,5.14,5.205612176664501,1.110832,-0.0268656276,-10.1834375,189.0950864601394,3.986983215928718,182.6542811372281
184,1.7300000000000002,6.446666666666668,6.673812245144465,0.9933945333333334,-0.3147758,-9.793664666666666,165.03451845793035,3.8490413371002226,176.43429251794186
185,3.265,5.855,6.701052850813651,0.9943066999999999,-0.33119595,-9.929997499999999,150.91268574504338,4.037503728214828,187.70282827781148
186,2.3233333333333337,4.95,5.466894904900557,0.8602333333333334,-0.3756905,-9.787799666666666,154.89931916589705,3.8154316202901746,167.33144309920817
187,1.67,4.67,4.958993951868161,0.87392545,-0.3696294,-9.9782685,160.35798159913497,4.513907067854997,162.68660141970457
188,2.1533333333333333,5.376666666666666,5.790662212265608,0.8962711999999998,-0.43701873333333335,-9.957668333333332,158.22290589928915,3.351188984818547,149.0136594014914
189,3.2,4.59,5.593405070835621,0.93146045,-0.39824195,-9.859869499999999,145.14664871695123,3.9160378948974994,169.0856332468016
190,2.5366666666666666,4.736666666666666,5.371780080990356,0.8600713999999999,-0.4136832000000001,-9.695217666666666,151.8680478130981,4.006858818073043,156.5401219854446
191,2.63,4.72,5.401818563855774,0.9417331499999999,-0.45125360000000003,-9.788957499999999,150.9113624234547,3.465354850457105,152.29951770513262
192,2.0366666666666666,5.3,5.676810042738104,0.7922342333333333,-0.47205613333333335,-9.896365,159.0260972150967,3.503506025102855,157.4313574675263
193,3.615,3.365,4.9372479539562155,0.8738351000000001,-0.47168195,-9.911347,132.94366398952286,3.716317387191086,162.42223096365638
194,2.51,3.9766666666666666,4.701473916766828,0.6713546666666668,-0.4938459,-9.888088666666667,147.7656376604474,3.658185756537295,168.42697040852218
