datetime,solo_roll,solo_pitch,solo_tilt,sonic_wind,solo_acc_x,solo_acc_y,solo_acc_z,solo_wind_dir,sonic_wind_dir
2020-03-26 17:56:41+00:00,2.8200000000000003,5.28,5.984001367655448,3.797611615560935,0.8288111,-0.4531723,-10.058864,151.9419988209089,163.15411387147742
2020-03-26 17:56:42+00:00,2.763333333333333,4.9366666666666665,5.655774102736368,4.863577838260496,0.8576919333333333,-0.44450610000000007,-9.779231000000001,150.8033486727113,162.78538876668412
2020-03-26 17:56:43+00:00,3.25,4.4399999999999995,5.500449438193413,5.142831833975237,0.647891,-0.46772775,-9.9968365,143.8219700032409,167.4481842489116
2020-03-26 17:56:44+00:00,2.2366666666666664,4.416666666666667,4.9497180114868575,5.4300425157870045,0.7799151000000001,-0.39945953333333334,-9.73269,153.1757125541568,165.6866576138591
2020-03-26 17:56:45+00:00,1.95,6.23,6.526898287800316,5.09596671624771,0.8307589,-0.42897300000000005,-9.8971795,162.67795169046045,165.51063591244957
2020-03-26 17:56:46+00:00,2.46,5.05,5.61590770268257,4.909082616876966,0.8718117333333333,-0.4202504,-9.844724,154.0725820400393,168.52646894130712
2020-03-26 17:56:47+00:00,2.38,4.890000000000001,5.437162724596898,5.44079599222817,0.8679889999999999,-0.39988585,-9.876483,154.08930036015428,171.0136891772164
2020-03-26 17:56:48+00:00,1.7733333333333334,5.396666666666667,5.679737361857393,5.223488155163063,0.7878495666666666,-0.3275487666666667,-9.793360666666667,161.85446540476818,177.092634598547
2020-03-26 17:56:49+00:00,1.345,4.835,5.018162384164284,5.2720331702891805,0.8519074,-0.29948545,-9.5483935,164.48692588653088,175.5441213986078
2020-03-26 17:56:50+00:00,1.7299999999999998,3.4333333333333336,3.844098650924017,5.582145194665765,0.8592205333333333,-0.3580699,-9.844704666666667,153.27779676812247,167.05164667936086
2020-03-26 17:56:51+00:00,3.13,4.12,5.172466067151134,5.399012023423414,0.8058638,-0.4998642,-10.0676645,142.79589615824707,161.4850393496117
2020-03-26 17:56:52+00:00,3.4466666666666668,5.226666666666667,6.258160858426947,5.0507318680982,0.8527434333333334,-0.5667416666666666,-9.895093666666668,146.63897475343563,160.47770498975763
2020-03-26 17:56:53+00:00,3.505,5.26,6.3180759830912745,5.2469325290595945,0.7747744000000001,-0.58400325,-9.871649999999999,146.36390447250176,162.2942170106122
2020-03-26 17:56:54+00:00,3.0066666666666664,0.98,3.162208515674408,5.479890725470416,0.6326883666666666,-0.5224769666666667,-9.709105666666666,146.36390447250176,163.293202081091
2020-03-26 17:56:55+00:00,1.155,3.61,3.7900341966733793,5.078424217759071,0.6737502500000001,-0.45782495,-9.4611615,162.27797087942332,153.5249365770641
2020-03-26 17:56:56+00:00,4.123333333333333,4.449999999999999,6.063840867034463,4.8783089263263575,0.5416216666666666,-0.45883579999999996,-9.820824,137.19020937822853,160.86658211343652
2020-03-26 17:56:57+00:00,3.1,3.105,4.386526381477496,4.825981771629759,0.692251,-0.5756945499999999,-9.7414805,135.0462594023004,164.48360491371398
2020-03-26 17:56:58+00:00,2.7533333333333334,3.53,4.475728849295257,4.679974539147087,0.5843281666666668,-0.5041222333333334,-9.929738333333333,142.0602289538067,152.70942830376737
2020-03-26 17:56:59+00:00,3.02,4.6899999999999995,5.576389246735239,4.657784400208072,0.7996527,-0.4671806,-9.705514999999998,147.25573684581852,146.8119109771149
2020-03-26 17:57:00+00:00,3.3033333333333332,3.4,4.73911350671645,4.795259156400609,0.6949377,-0.45708410000000005,-9.871637999999999,135.82807434282103,149.87657310892075
2020-03-26 17:57:01+00:00,3.115,3.235,4.489781157185303,4.393411802615641,0.5907161999999999,-0.55876565,-9.6760465,136.0848441862979,152.15597203578582
2020-03-26 17:57:02+00:00,2.7900000000000005,3.573333333333333,4.532407155870786,3.978615146360541,0.6612314666666667,-0.47399423333333335,-9.808279,142.03195277370986,153.51523244087846
2020-03-26 17:57:03+00:00,2.46,3.1950000000000003,4.0315444137637,3.8960752747549545,0.7407552,-0.5077551499999999,-10.023499999999999,142.41711933225295,156.4466350428934
2020-03-26 17:57:04+00:00,2.3299999999999996,3.3233333333333337,4.057998786153397,3.613285120734672,0.6367723,-0.5039246,-9.758612333333334,144.98094893081498,159.72900605800038
2020-03-26 17:57:05+00:00,2.275,2.915,3.6970776602665416,3.7299033752657236,0.46062430000000004,-0.48759345000000004,-9.800069,142.0392672967747,152.81599548055325
2020-03-26 17:57:06+00:00,4.046666666666667,4.0566666666666675,5.72753647779671,3.867182305691776,0.6972796333333333,-0.5428497333333334,-9.679233666666669,135.07094266399665,156.3673729659277
2020-03-26 17:57:07+00:00,3.705,2.6500000000000004,4.554089667744251,3.946473950408076,0.4897885,-0.56283365,-9.676969,125.5557506997831,157.03287211132763
2020-03-26 17:57:08+00:00,2.5733333333333333,2.33,3.4709210847641425,4.117569410696444,0.5717650333333334,-0.5617823333333334,-9.846192666666669,132.15550776834414,155.7991690938031
2020-03-26 17:57:09+00:00,2.545,3.325,4.186332098756124,4.437800815703988,0.73083925,-0.48401035,-9.767230999999999,142.58193944766367,150.114614634644
2020-03-26 17:57:10+00:00,2.8166666666666664,3.1799999999999997,4.247100406029646,4.337834385079983,0.6291912666666667,-0.4895776666666667,-9.650053,138.47356715037094,153.27343019328111
2020-03-26 17:57:11+00:00,2.4050000000000002,3.5949999999999998,4.324402475780057,3.843910344432592,0.5976281999999999,-0.6628345,-9.7909235,146.2373031327764,151.22995281312262
2020-03-26 17:57:12+00:00,4.233333333333333,3.1533333333333338,5.276979991721597,3.7354032174685576,0.5885421,-0.6690539666666666,-9.842150333333333,126.65948256973368,157.10547229504445
2020-03-26 17:57:13+00:00,4.92,2.9,5.709265748862248,3.757280199146774,0.41698064999999995,-0.5219053,-9.685829,120.47613206194197,158.4019229309611
2020-03-26 17:57:14+00:00,3.06,2.646666666666667,4.044969990171647,3.60005923484656,0.5910426333333333,-0.4881993333333334,-10.338918666666666,130.85050873725606,155.68111854847706
2020-03-26 17:57:15+00:00,1.32,3.0300000000000002,3.3047958088663107,3.5597215335530024,0.7455767499999999,-0.5199338499999999,-10.780175,156.47581439688662,150.6249668330529
2020-03-26 17:57:16+00:00,3.1766666666666663,5.026666666666666,5.94412987769162,4.218526866203609,0.7795219000000001,-0.5095247999999999,-9.262646333333333,147.74859376342147,152.73956350144002
2020-03-26 17:57:17+00:00,3.825,4.87,6.189690152362842,4.550384594519878,0.62353455,-0.48159195,-9.1191055,141.87891230176797,155.96350228684526
2020-03-26 17:57:18+00:00,3.1966666666666668,2.7899999999999996,4.242015803343196,4.120247083646031,0.6969643333333333,-0.6064541999999999,-9.752882666666666,131.10691454630472,160.47737671801343
2020-03-26 17:57:19+00:00,3.0949999999999998,3.175,4.43281414073202,3.898573714674079,0.6708800500000001,-0.6568991500000001,-10.438379999999999,135.73246762193605,155.9077519168726
2020-03-26 17:57:20+00:00,3.763333333333333,3.7066666666666666,5.2803680010304594,4.682725884908288,0.644424,-0.4598294333333333,-9.777321666666666,134.5641346979668,160.2387787003504
2020-03-26 17:57:21+00:00,2.74,4.73,5.464744682577793,4.750241595723689,0.8527549000000001,-0.64157895,-9.978499,149.95467067554023,150.67693794809102
2020-03-26 17:57:22+00:00,4.1499999999999995,3.9166666666666665,5.704027840656455,4.76786491719408,0.6881217,-0.6192346333333334,-9.940193666666667,133.3376673972224,147.10486750209034
2020-03-26 17:57:23+00:00,3.715,3.955,5.42414202565419,5.404590438475854,0.79184575,-0.5725425,-9.863859,136.7975981073053,164.01440955957682
2020-03-26 17:57:24+00:00,3.6400000000000006,4.53,5.808861610625702,5.09071305359107,0.8153208666666667,-0.6586616666666667,-9.971622000000002,141.23771159786074,156.97777422576388
2020-03-26 17:57:25+00:00,3.19,3.77,4.937034223932521,5.106244949723844,0.6501352499999999,-0.61231035,-9.733467000000001,139.77524201171673,150.751580923447
2020-03-26 17:57:26+00:00,2.57,3.3033333333333332,4.184446236178598,5.7720241448809695,0.7674412,-0.5546713,-9.827368666666667,142.12917062757228,155.49471035679227
2020-03-26 17:57:27+00:00,3.2800000000000002,0.004999999999999893,3.280003806809359,5.673971337573835,0.67315295,-0.5005904,-9.901711500000001,142.12917062757228,154.15590685121262
2020-03-26 17:57:28+00:00,3.216666666666667,-1.3433333333333335,3.485626562149479,5.177980625822996,0.7457280666666666,-0.6324754333333333,-9.873099,142.12917062757228,158.07012973740152
2020-03-26 17:57:29+00:00,4.31,2.315,4.891340461337903,5.222050413989715,0.5789126499999999,-0.59100455,-9.713306,118.20917076630113,152.23062112163132
2020-03-26 17:57:30+00:00,4.14,9.07,9.962983574869236,5.015327130933576,0.7797883666666666,-0.6867050999999998,-9.745465000000001,155.60950729564567,152.0176635732833
2020-03-26 17:57:32+00:00,2.705,11.844999999999999,9.962983574869236,5.134217571808049,0.9251971999999999,-0.60430665,-9.8056585,155.60950729564567,158.32172457401853
2020-03-26 17:57:33+00:00,2.6733333333333333,7.103333333333333,7.587318185982186,5.183352497412448,1.0071155333333333,-0.5748534,-9.817871000000002,159.4594825630656,156.67380217058619
2020-03-26 17:57:34+00:00,2.86,0.9899999999999998,3.02636511791671,5.193184736716253,0.9169929000000001,-0.48678625,-9.8313995,109.08054001284043,156.23776272889134
2020-03-26 17:57:35+00:00,3.0366666666666666,-1.7033333333333338,3.481374959952154,5.144179536324222,0.6481772666666666,-0.5846704666666667,-9.954536333333332,109.08054001284043,156.002751906809
2020-03-26 17:57:36+00:00,4.35,7.99,9.09063985443944,5.015097482271695,0.8687599500000001,-0.6994404000000001,-9.8679035,151.5450319945743,154.67670077461057
2020-03-26 17:57:37+00:00,4.806666666666667,5.233333333333333,7.101232680149496,5.217425078269501,0.9222807666666665,-0.5974266666666667,-9.835097333333335,137.44587663994804,156.79991791372015
2020-03-26 17:57:38+00:00,1.655,3.705,4.057367494699671,5.030538535473755,0.7516034500000001,-0.5757958,-9.845614999999999,155.9538116774119,156.60308910762885
2020-03-26 17:57:39+00:00,2.643333333333333,4.59,5.295314466057896,4.86100850223501,0.9118580666666666,-0.5041778,-9.896680333333334,150.0982918091492,159.65957050810502
2020-03-26 17:57:40+00:00,3.67,4.215,5.58666377487887,4.474064768017736,0.689414,-0.46228384999999994,-9.688975,138.9663231609401,159.94390526342457
2020-03-26 17:57:41+00:00,3.143333333333333,3.23,4.505882066215485,4.409998960070963,0.7105242666666666,-0.5391164333333334,-9.755244,135.78068715411757,161.14959796092103
2020-03-26 17:57:42+00:00,3.25,3.92,5.090423435007011,4.262437965130518,0.75019525,-0.58694745,-9.7505065,140.3522532209355,152.45777638251764
2020-03-26 17:57:43+00:00,3.3066666666666666,3.17,4.579495940089581,4.382535124419263,0.4762862666666667,-0.5140186,-9.710447666666667,133.78858250640522,156.20381049183175
2020-03-26 17:57:44+00:00,2.32,4.21,4.805913940447079,4.031881092656018,0.64290615,-0.52657925,-9.827188,151.17259858554306,155.08926359881926
2020-03-26 17:57:45+00:00,2.75,4.016666666666667,4.866591858203414,3.7801211860888286,0.6819123,-0.4597862333333333,-9.873184333333334,145.62589284615774,152.98408335114542
2020-03-26 17:57:46+00:00,2.605,3.02,3.987497784878762,3.3674290231802595,0.60323755,-0.45401030000000003,-9.8850525,139.2262349289017,154.90334046582203
2020-03-26 17:57:47+00:00,1.9966666666666668,3.143333333333333,3.723334716825291,3.061366273033161,0.8092376,-0.38727326666666667,-9.941206,147.59154234778404,156.43911953390509
2020-03-26 17:57:48+00:00,2.9450000000000003,4.14,5.079126211532347,3.2043732692822977,0.6191680500000001,-0.38812625,-9.8666305,144.59705942757094,152.59066784919912
2020-03-26 17:57:49+00:00,2.533333333333333,3.7999999999999994,4.566000863362732,3.034924287441106,0.5219202,-0.2954771,-9.843402666666668,146.3315017121214,151.63131392160582
2020-03-26 17:57:50+00:00,1.145,2.8,3.024893575395779,3.1685635136972103,0.59466545,-0.33674459999999995,-9.841369,157.7722575654477,148.12736184076053
2020-03-26 17:57:51+00:00,1.4766666666666666,3.6633333333333336,3.9493775814884593,3.448027154932153,0.4848846,-0.29972143333333334,-9.788463333333334,158.06863523416916,145.6529438993912
2020-03-26 17:57:52+00:00,2.005,3.55,4.076441959636333,3.3200613837598763,0.6681895,-0.21832675,-9.901205000000001,150.56412899838494,146.6822917676516
2020-03-26 17:57:53+00:00,1.4166666666666667,2.86,3.191375445287546,3.2057573693063404,0.5968493666666667,-0.29677193333333335,-9.897401333333333,153.66332875851953,154.13643249803846
2020-03-26 17:57:54+00:00,1.33,2.12,2.502497282020298,3.0567313646039462,0.512359,-0.34682729999999995,-9.925310500000002,147.90468743954187,164.30617263943202
2020-03-26 17:57:55+00:00,1.5966666666666667,2.55,3.0083485352087083,3.09430926429732,0.4939937333333333,-0.32830346666666665,-9.869971666666666,147.95786560257085,149.8134641188047
2020-03-26 17:57:56+00:00,2.135,2.2,3.065287007009618,3.1168103015930013,0.57850545,-0.35372505,-9.8486925,135.85986172149157,150.8097805041041
2020-03-26 17:57:57+00:00,2.2100000000000004,2.2933333333333334,3.184473107345064,3.2939551936713256,0.5843704999999999,-0.2829178666666667,-9.825805333333333,136.0612182684124,149.50719316905273
2020-03-26 17:57:58+00:00,0.705,1.4849999999999999,1.6438183299012514,2.7999684129551783,0.38742624999999997,-0.33999524999999997,-9.7482425,154.60793889337893,148.64088109065813
2020-03-26 17:57:59+00:00,1.7933333333333332,2.44,3.0278209835132603,2.8465190465244525,0.42837326666666664,-0.22675806666666665,-9.935051666666666,143.6927346795456,146.96763574687515
2020-03-26 17:58:00+00:00,2.025,2.1500000000000004,2.9531677857053684,2.9477561278620743,0.48168255000000004,-0.2795935,-10.0061475,136.7164464868361,143.66242910386822
2020-03-26 17:58:01+00:00,1.3999999999999997,2.2866666666666666,2.681007956921505,3.3170564236137063,0.4648795333333333,-0.2624134333333333,-9.695922333333334,148.5316331458521,153.86957708880166
2020-03-26 17:58:02+00:00,0.635,2.04,2.136505229414574,3.3250056769321965,0.42977024999999996,-0.5049181,-10.013295,162.71617211174188,153.39720457310318
2020-03-26 17:58:03+00:00,3.67,2.06,4.207932304313077,3.415181425437192,0.3289737,-0.4187685666666667,-9.866662666666665,119.28291034814897,154.42544107286972
2020-03-26 17:58:04+00:00,3.9749999999999996,1.5150000000000001,4.253488712689653,3.2542768024547444,0.41840875,-0.34135879999999996,-9.780629000000001,110.83728041843328,160.6813961858229
2020-03-26 17:58:05+00:00,1.7766666666666666,2.506666666666667,3.072117825390375,3.0558783382078767,0.47111580000000003,-0.41751463333333333,-9.721653666666667,144.68046573048946,154.24913218195778
2020-03-26 17:58:06+00:00,2.2199999999999998,2.935,3.6794446641553256,2.9069960193461744,0.4083905,-0.36539835,-9.578192000000001,142.90688737696297,150.16594809102835
2020-03-26 17:58:07+00:00,2.53,2.123333333333333,3.3025010981655654,2.8938860892310965,0.5413281,-0.2690804,-9.97786,130.00003979601888,148.11849231701137
2020-03-26 17:58:08+00:00,1.4,2.625,2.974769470724,2.7741858907940395,0.6857917499999999,-0.2601294,-9.928157500000001,151.93942971368278,148.12924319761308
2020-03-26 17:58:09+00:00,0.66,2.933333333333333,3.006603365280658,2.6374843260165317,0.4270019333333333,-0.23910803666666666,-9.852395333333334,167.3297969783448,153.24585452757825
2020-03-26 17:58:10+00:00,2.4,2.665,3.585815119188799,2.8410183693588595,0.44950275,-0.35658775,-10.0059805,137.9988619277469,154.43215587064702
2020-03-26 17:58:11+00:00,2.2,3.0533333333333332,3.762746526137483,3.1100444079361305,0.5295964666666666,-0.37610079999999996,-9.756306666666667,144.23872540564622,152.12392234116413
2020-03-26 17:58:12+00:00,2.74,2.3449999999999998,3.605888503840964,2.9551415206448595,0.4599356,-0.4274276,-9.821662,130.55243724978766,152.78648291372892
2020-03-26 17:58:13+00:00,2.716666666666667,2.403333333333333,3.6265630098549475,3.256748546576272,0.49150273333333333,-0.25405886666666666,-9.940088666666666,131.4933491129388,163.5731806532884
2020-03-26 17:58:14+00:00,0.895,2.605,2.7543598114552545,3.1059326776921257,0.44638725,-0.36164664999999996,-9.961911,161.0495161864003,167.4559838822968
2020-03-26 17:58:15+00:00,2.0833333333333335,2.473333333333333,3.2334129036098016,3.0065069949822054,0.44898299999999997,-0.2734405,-9.711531666666668,139.89705750709496,165.13767372391825
2020-03-26 17:58:16+00:00,0.715,3.075,3.156954080329953,3.0110284791346995,0.5977142499999999,-0.2325389,-9.8023585,166.92164475229862,155.07806205506296
2020-03-26 17:58:17+00:00,2.1933333333333334,2.5966666666666667,3.3985429942002887,3.219379497561425,0.6945894666666668,-0.26951796666666666,-9.782494000000002,139.8186793405236,164.68635328544022
2020-03-26 17:58:18+00:00,1.875,3.0549999999999997,3.5840364796764024,3.1982490745782233,0.49691005,-0.123933155,-9.663017499999999,148.47566368063863,160.73140323305608
2020-03-26 17:58:19+00:00,1.2233333333333334,2.063333333333333,2.3985916443706508,3.29480208182394,0.47098823333333334,-0.2916168666666667,-9.908396666666667,149.34369599401003,157.48204619603848
2020-03-26 17:58:20+00:00,3.21,3.23,4.552590447054638,3.4887112725018072,0.5893451000000001,-0.33521,-9.8100555,135.17831184113612,162.9554782916837
2020-03-26 17:58:21+00:00,2.1,3.4299999999999997,4.021147857632047,3.373411516690597,0.6514810333333333,-0.3100032666666666,-9.892958000000002,148.5422341508812,163.77950746864116
2020-03-26 17:58:22+00:00,0.69,4.57,4.621686913623246,3.4006429433495944,0.7323325,-0.40155355000000004,-9.9353555,171.43160234541764,166.36082480716547
2020-03-26 17:58:23+00:00,2.1533333333333338,3.466666666666667,4.080313968777926,3.2732024024739776,0.7024949,-0.26425190000000004,-9.823866666666667,148.17262422983862,168.4660929834262
2020-03-26 17:58:24+00:00,0.93,2.355,2.531884254463481,3.052853010661578,0.45711375,-0.30585909999999994,-9.7436965,158.46002193613685,169.5105543927203
2020-03-26 17:58:25+00:00,1.3933333333333333,2.9399999999999995,3.2531943585725114,2.9854153061680195,0.5571496333333333,-0.25193899999999997,-9.862765,154.65775332977984,166.74295722277546
2020-03-26 17:58:26+00:00,1.43,1.225,1.8828737057249938,3.0113977543295505,0.6607675,-0.24286889999999997,-9.877156,130.5832275513123,167.7571206018376
2020-03-26 17:58:27+00:00,1.29,2.013333333333333,2.391009432145395,3.0079899712887914,0.4376468666666667,-0.27655769999999996,-9.776769666666667,147.3574731735563,167.7645128316484
2020-03-26 17:58:28+00:00,1.0550000000000002,2.7699999999999996,2.9639597986224917,3.3198908207884616,0.5664228,-0.23547465,-9.9822265,159.16254151089643,167.20412892066244
2020-03-26 17:58:29+00:00,1.1333333333333335,2.9466666666666668,3.156921955171258,3.5619378609369905,0.5879774333333333,-0.23462366666666667,-9.909107,158.97691651052128,167.2154258079279
2020-03-26 17:58:30+00:00,1.805,2.825,3.35201570260821,2.915327648587992,0.64098375,-0.115022895,-9.8115025,147.436416991937,168.90468778970146
2020-03-26 17:58:31+00:00,-0.033333333333333326,1.8066666666666666,1.806974041672269,2.9135536582488784,0.592527,-0.2735140333333333,-9.731915333333333,181.05664763325052,179.2818453886698
2020-03-26 17:58:32+00:00,0.43,5.875,5.890660109554214,3.0986316699994587,0.73217265,-0.1741716,-9.935416,175.82845218551932,165.57337839041827
2020-03-26 17:58:33+00:00,1.7333333333333332,3.266666666666667,3.6976072302637393,3.3412993486874862,0.7048509333333334,-0.2901784333333333,-9.959098,152.06751225391085,166.61840645070126
2020-03-26 17:58:34+00:00,0.5800000000000001,3.38,3.4293453711722797,3.1679903272437286,0.6813184999999999,-0.16410435,-9.475022,170.27376770316843,170.56653489329318
2020-03-26 17:58:35+00:00,2.143333333333333,3.8366666666666664,4.393975412147367,2.930788341739648,0.6410194333333333,-0.2568321333333334,-9.708326999999999,150.8354346979184,171.575517810482
2020-03-26 17:58:36+00:00,3.7649999999999997,2.825,4.705779212560457,2.5732799388849856,0.5921638,-0.14520700999999997,-9.619939,126.86474362142765,179.54905870721925
2020-03-26 17:58:37+00:00,-0.75,2.0566666666666666,2.189094826989804,2.9162059745769047,0.4005094333333333,-0.15768202333333334,-9.754670666666668,200.0284130088162,175.0117628409666
2020-03-26 17:58:38+00:00,1.615,3.185,3.5706809909063937,3.0629074510254632,0.5255273,-0.119883095,-9.835062,153.12975428924454,175.72467587597941
2020-03-26 17:58:39+00:00,2.19,2.4066666666666667,3.2535093605805114,2.9724936726047333,0.465182,-0.295037,-9.965822000000001,137.70156023525203,165.29191216893454
2020-03-26 17:58:40+00:00,1.315,3.495,3.7339127774129364,3.3213265937554275,0.61720645,-0.36438505,-9.9328505,159.40121928664013,170.68084811074542
2020-03-26 17:58:41+00:00,1.3333333333333333,3.936666666666666,4.155998526521613,3.604299134508653,0.6022058333333332,-0.24682636666666669,-9.622944666666667,161.31323219330332,167.93574661531966
2020-03-26 17:58:42+00:00,1.525,2.27,2.7344666754736213,4.187213612096727,0.8234989500000001,-0.25173535,-10.00076,146.11416822228333,165.36775962696302
2020-03-26 17:58:43+00:00,2.703333333333333,3.456666666666667,4.387218444613369,4.59634890774052,0.8139116666666667,-0.4477494,-9.920527666666667,141.98544790535823,164.51918158840172
2020-03-26 17:58:44+00:00,3.7299999999999995,4.41,5.773517730048637,4.704991906136363,0.6051005,-0.5636412,-9.821784999999998,139.79120697020846,160.36399918261395
2020-03-26 17:58:45+00:00,4.61,3.856666666666667,6.007816374688819,4.809354401098937,0.7774025999999999,-0.6710877333333333,-9.780993333333335,129.89711073368488,156.6891548672839
