datetime,solo_roll,solo_pitch,solo_tilt,solo_wind,solo_acc_x,solo_acc_y,solo_acc_z,solo_wind_dir,sonic_wind_dir
2020-06-02 19:37:05,1.5033333333333332,2.4266666666666663,2.854359938692004,1.4781051670797405,0.3640026333333333,0.3640026333333333,0.3640026333333333,148.2310134865628,116.38610412273995
2020-06-02 19:37:06,4.3100000000000005,1.2550000000000001,4.488669398573314,1.886476436229621,0.30813355,0.30813355,0.30813355,106.20810944686485,129.84677510870964
2020-06-02 19:37:07,0.9833333333333333,3.063333333333333,3.2171468748301058,2.313846725004013,0.4631454333333333,0.4631454333333333,0.4631454333333333,162.21756935319218,154.56513458465074
2020-06-02 19:37:08,1.96,2.6900000000000004,3.3278937422186594,2.551845011182352,0.44424925,0.44424925,0.44424925,143.9314069054535,152.7596576298937
2020-06-02 19:37:09,2.6166666666666667,2.5133333333333336,3.6275881846074665,3.2460039044093056,0.45311999999999997,0.45311999999999997,0.45311999999999997,133.84450784157048,136.73884847652232
2020-06-02 19:37:10,3.265,2.6849999999999996,4.226303785361853,3.023177739879177,0.46113670000000007,0.46113670000000007,0.46113670000000007,129.42259352004248,147.43085130589648
2020-06-02 19:37:11,2.7466666666666666,2.1999999999999997,3.5185891012447126,3.094679643040157,0.4693061,0.4693061,0.4693061,128.68602823100082,116.27173063627805
2020-06-02 19:37:12,2.7649999999999997,2.8,3.9343534380957497,2.6419571377227977,0.5197472999999999,0.5197472999999999,0.5197472999999999,135.3609132201792,132.4287148652395
2020-06-02 19:37:13,2.373333333333333,2.6466666666666665,3.5543702919262414,2.3233193281734312,0.3660642666666667,0.3660642666666667,0.3660642666666667,138.12058434407078,153.7147794649305
2020-06-02 19:37:14,2.3150000000000004,2.285,3.2523235001729316,2.4002357842800923,0.39856199999999997,0.39856199999999997,0.39856199999999997,134.62593547674877,143.6053924877422
2020-06-02 19:37:15,1.9966666666666668,2.7266666666666666,3.379109141661072,2.3388657507104207,0.4169385666666667,0.4169385666666667,0.4169385666666667,143.7952269372611,118.32786568695579
2020-06-02 19:37:16,3.06,1.9449999999999998,3.6253313291108333,2.0986325329290714,0.36094815,0.36094815,0.36094815,122.42618300158392,131.15878947607212
2020-06-02 19:37:17,3.4066666666666667,1.7033333333333331,3.8083201375841425,2.0552070082764398,0.3723915666666667,0.3723915666666667,0.3723915666666667,116.54478044709343,143.04265655775743
2020-06-02 19:37:18,2.865,2.205,3.6147194413887513,1.7439315622649203,0.2369922,0.2369922,0.2369922,127.57366864189854,164.5230817880973
2020-06-02 19:37:19,3.5533333333333332,1.26,3.7698463901835235,2.5294889792336934,0.23269479999999998,0.23269479999999998,0.23269479999999998,109.50409433437926,154.1552743953036
2020-06-02 19:37:20,3.5300000000000002,2.05,4.081431232688707,2.4504664027601244,0.25342325,0.25342325,0.25342325,120.12441574460122,160.70774797601877
2020-06-02 19:37:21,3.986666666666667,1.0466666666666666,4.121559615178342,2.4731839854971556,0.29619239999999997,0.29619239999999997,0.29619239999999997,104.6893880044225,152.09575896225255
2020-06-02 19:37:22,4.065,2.585,4.816142949180755,2.175186875440216,0.36985775,0.36985775,0.36985775,122.42698383951358,134.854085766603
2020-06-02 19:37:23,3.1300000000000003,2.103333333333333,3.7704786131020867,2.1368262153963347,0.3247651,0.3247651,0.3247651,123.88628063844061,117.25802135198157
2020-06-02 19:37:24,3.92,0.565,3.9604452726134776,2.228571018191545,0.29254315,0.29254315,0.29254315,98.18934380983646,127.26193971711872
2020-06-02 19:37:25,4.1066666666666665,-1.1166666666666667,4.2555281067053565,2.8243819075643533,0.301063,0.301063,0.301063,98.18934380983646,131.30475175283377
2020-06-02 19:37:26,4.635,3.195,5.627518814018907,3.2842437784097034,0.18984425,0.18984425,0.18984425,124.54857249100156,120.7706286612266
2020-06-02 19:37:27,3.4166666666666665,1.7166666666666666,3.823226572048647,3.3906935525158537,0.2573345333333333,0.2573345333333333,0.2573345333333333,116.65635582470453,121.2496551717429
2020-06-02 19:37:28,4.14,0.855,4.227215668245709,3.4899391682194136,0.31341640000000004,0.31341640000000004,0.31341640000000004,101.64985608881732,128.34033692743606
2020-06-02 19:37:29,4.586666666666667,2.5966666666666667,5.26932419954605,3.4367890320781256,0.3141577,0.3141577,0.3141577,119.47995185952917,128.81397884984597
2020-06-02 19:37:30,3.775,1.85,4.20335233804313,3.3429053631995322,0.28927745,0.28927745,0.28927745,116.082997369081,126.95486736836578
2020-06-02 19:37:31,3.796666666666667,1.7266666666666666,4.170334555903736,3.3278187316473997,0.41752016666666664,0.41752016666666664,0.41752016666666664,114.43023613112211,117.13302047326988
2020-06-02 19:37:32,2.785,2.1799999999999997,3.5362241511396797,3.311718984998058,0.3410362,0.3410362,0.3410362,128.04410001651826,131.76414752587795
2020-06-02 19:37:33,3.233333333333333,2.5733333333333337,4.131519928206052,3.4737027614738936,0.4432194333333333,0.4432194333333333,0.4432194333333333,128.50457398172546,129.53351542356725
2020-06-02 19:37:34,2.61,2.58,3.669317994338694,3.5925089036711197,0.43305839999999995,0.43305839999999995,0.43305839999999995,134.66836089502732,122.64896412139856
2020-06-02 19:37:35,3.93,2.0566666666666666,4.434877852978022,3.5817377556496584,0.38610776666666674,0.38610776666666674,0.38610776666666674,117.59734721694241,134.19989935664952
2020-06-02 19:37:36,2.27,1.8,2.896757579589086,3.258442104599431,0.35048895,0.35048895,0.35048895,128.40729102460605,128.85834416467944
2020-06-02 19:37:37,2.77,1.8833333333333335,3.349191005531726,3.8360604176954913,0.3990769666666667,0.3990769666666667,0.3990769666666667,124.20076120547706,132.70628314793427
2020-06-02 19:37:38,3.15,2.105,3.7880152247485417,4.148560256956396,0.28552895,0.28552895,0.28552895,123.73821157215895,126.98011974639692
2020-06-02 19:37:39,2.54,1.9733333333333334,3.2160679344880507,3.9085406352572942,0.435885,0.435885,0.435885,127.83652330513632,131.85326709872714
2020-06-02 19:37:40,2.65,2.12,3.393183531704217,3.7474707638229097,0.3328354,0.3328354,0.3328354,128.65262799887014,135.98621491425965
2020-06-02 19:37:41,1.61,2.2,2.7259541305096806,3.2489217184962,0.4135573666666666,0.4135573666666666,0.4135573666666666,143.80889150597258,142.40715467495292
2020-06-02 19:37:42,1.3250000000000002,1.97,2.3739909632343235,3.653749668264632,0.3103404,0.3103404,0.3103404,146.08139159033635,133.17300290352222
2020-06-02 19:37:43,2.1166666666666667,1.6466666666666665,2.6815210568749808,3.706274382018462,0.35161523333333333,0.35161523333333333,0.35161523333333333,127.87624024615774,134.34244795743024
2020-06-02 19:37:44,2.4450000000000003,2.475,3.478495480826915,3.903643955299015,0.3931478,0.3931478,0.3931478,135.34978986816276,127.44013981115198
2020-06-02 19:37:45,2.5733333333333333,2.85,3.839151112800081,3.4090480105074765,0.34365890000000004,0.34365890000000004,0.34365890000000004,137.92470962177987,127.50241615742802
2020-06-02 19:37:46,3.505,0.15500000000000003,3.5084213007362424,2.863796610288292,0.28480405,0.28480405,0.28480405,92.52896597745313,119.13373666104569
2020-06-02 19:37:47,2.0933333333333333,1.6266666666666667,2.650832202527214,2.7095006236716985,0.24158086666666667,0.24158086666666667,0.24158086666666667,127.84481413910262,144.4176850211569
2020-06-02 19:37:48,2.505,2.2649999999999997,3.376681872111337,3.374366941462016,0.3921263,0.3921263,0.3921263,132.11630650837466,122.56090073179764
2020-06-02 19:37:49,4.859999999999999,3.223333333333333,5.829626263945562,3.6712684169590015,0.2985182333333333,0.2985182333333333,0.2985182333333333,123.51829306652965,120.28243343194191
2020-06-02 19:37:50,3.195,-0.020000000000000004,3.195062532300134,3.5319010662044663,0.32099085000000005,0.32099085000000005,0.32099085000000005,123.51829306652965,114.05243800349987
2020-06-02 19:37:51,3.11,2.65,4.085058247757093,3.463635588947624,0.42149736666666665,0.42149736666666665,0.42149736666666665,130.42636740735668,135.37982367295464
2020-06-02 19:37:52,4.095,2.195,4.645303293878912,2.873641876254514,0.35428360000000003,0.35428360000000003,0.35428360000000003,118.16319269571498,119.1145536232865
2020-06-02 19:37:53,1.01,1.9266666666666665,2.175260884042309,3.4604792401568623,0.3545297333333333,0.3545297333333333,0.3545297333333333,152.34194924164464,121.52724078016908
2020-06-02 19:37:54,1.54,2.3049999999999997,2.7718848045302784,2.864016554406281,0.43942305000000004,0.43942305000000004,0.43942305000000004,146.2605165727584,122.06983028757509
2020-06-02 19:37:55,1.2966666666666666,2.15,2.5105886122035086,3.1042320168591266,0.4184186333333333,0.4184186333333333,0.4184186333333333,148.9133588900065,139.5683026283313
2020-06-02 19:37:56,1.46,2.265,2.694571291705412,3.5465060551853096,0.41201974999999996,0.41201974999999996,0.41201974999999996,147.20245924457964,127.26250468339344
2020-06-02 19:37:57,1.72,2.5233333333333334,3.053473117735084,3.601466056902276,0.4593945666666667,0.4593945666666667,0.4593945666666667,145.7294044965789,145.2763100846569
2020-06-02 19:37:58,1.31,1.87,2.2830660516195147,3.7499869819865137,0.34543985,0.34543985,0.34543985,144.9922917432154,150.74903560167655
2020-06-02 19:37:59,3.77,2.463333333333333,4.502460478326412,3.248819286989209,0.45142086666666675,0.45142086666666675,0.45142086666666675,123.13903851493788,155.40376642053718
2020-06-02 19:38:00,2.115,2.59,3.3433931027258565,3.5092571046850605,0.3655718,0.3655718,0.3655718,140.77121950737586,157.54522871646662
2020-06-02 19:38:01,1.9966666666666668,2.5433333333333334,3.233048588354951,3.5327473094540287,0.32929486666666663,0.32929486666666663,0.32929486666666663,141.87301370896975,146.25853356637236
2020-06-02 19:38:02,2.66,2.7199999999999998,3.803772213820955,3.827825239498632,0.43933765,0.43933765,0.43933765,135.63989961890306,166.3566485483283
2020-06-02 19:38:03,2.433333333333333,2.433333333333333,3.4407355970570057,3.2987986152175375,0.45748039999999995,0.45748039999999995,0.45748039999999995,135.0,140.22719527463914
2020-06-02 19:38:04,2.825,2.41,3.712683276637733,3.5794726083789534,0.36713565000000004,0.36713565000000004,0.36713565000000004,130.46115999525247,139.77861836883235
2020-06-02 19:38:05,2.4966666666666666,2.7566666666666664,3.7185675263009603,3.4864268415833184,0.4366910333333333,0.4366910333333333,0.4366910333333333,137.83735046289172,148.83573178294893
2020-06-02 19:38:06,1.69,3.025,3.464689108317524,3.3658093801985647,0.34999844999999996,0.34999844999999996,0.34999844999999996,150.8244849102087,149.42517904265767
2020-06-02 19:38:07,1.07,2.6666666666666665,2.8731836506660176,3.4985388285670136,0.5514734666666667,0.5514734666666667,0.5514734666666667,158.1488764260286,140.49111820320587
2020-06-02 19:38:08,1.405,3.105,3.407802384138802,3.5527704522415617,0.5585992500000001,0.5585992500000001,0.5585992500000001,155.67020235867457,142.26536090474482
2020-06-02 19:38:09,1.28,3.6766666666666663,3.8928175179324294,3.3537768178696963,0.6874451,0.6874451,0.6874451,160.8263483384086,142.3090119077447
2020-06-02 19:38:10,1.7000000000000002,3.9800000000000004,4.327325952123879,3.089429310300476,0.47924325,0.47924325,0.47924325,156.89818303943673,148.84535870848566
2020-06-02 19:38:11,1.2066666666666668,1.9333333333333336,2.278874623648013,3.212582698967092,0.460706,0.460706,0.460706,148.0361134462089,138.05049449414142
2020-06-02 19:38:12,0.48,3.11,3.146787835142655,3.496429579862065,0.4958165,0.4958165,0.4958165,171.23443460024535,139.87337304243098
2020-06-02 19:38:13,1.7866666666666664,3.1,3.5775776817703413,3.3373994027519487,0.49582799999999994,0.49582799999999994,0.49582799999999994,150.05942188833814,144.78788441535303
2020-06-02 19:38:14,2.295,2.9,3.697637895393112,3.190941676273219,0.5847133,0.5847133,0.5847133,141.6515432983477,137.32045048163474
2020-06-02 19:38:15,0.8966666666666666,2.48,2.637026531941854,2.8646910646139085,0.5161412,0.5161412,0.5161412,160.13202862122125,139.20595150633298
2020-06-02 19:38:16,1.94,3.1500000000000004,3.698960264151991,2.6875717377331263,0.46892839999999997,0.46892839999999997,0.46892839999999997,148.38821757292854,145.18605603220706
2020-06-02 19:38:17,1.22,3.4333333333333336,3.643404424492653,2.824923310852496,0.4255310666666667,0.4255310666666667,0.4255310666666667,160.45676398817594,160.69358381837938
2020-06-02 19:38:18,1.78,3.375,3.815148668546588,2.6361926091939867,0.49247720000000006,0.49247720000000006,0.49247720000000006,152.21225755903478,163.66704352297597
2020-06-02 19:38:19,2.4166666666666665,2.5533333333333332,3.515099107987223,2.2585296748070345,0.5125920333333334,0.5125920333333334,0.5125920333333334,136.57711548354075,159.21495855529773
2020-06-02 19:38:20,1.76,2.715,3.235197992870322,1.8583720836349653,0.5194076999999999,0.5194076999999999,0.5194076999999999,147.0580130511671,155.34192966568992
2020-06-02 19:38:21,1.8666666666666665,2.8366666666666664,3.3953312917330982,1.9860525152848407,0.5334298999999999,0.5334298999999999,0.5334298999999999,146.66530728745454,164.87599269168942
2020-06-02 19:38:22,1.435,2.115,2.555682797344957,1.254145327911473,0.46922915000000004,0.46922915000000004,0.46922915000000004,145.85014564421095,162.51200262385146
2020-06-02 19:38:23,2.7433333333333336,2.48,3.6975095015625357,1.0621758571043245,0.5441787666666666,0.5441787666666666,0.5441787666666666,132.10990327709993,144.22392228210538
2020-06-02 19:38:24,1.26,3.125,3.369221035146409,1.5467704006622742,0.47312540000000003,0.47312540000000003,0.47312540000000003,158.05721702327156,149.44166221286628
2020-06-02 19:38:25,1.3333333333333333,2.6166666666666667,2.9365772654934337,1.6254465158414009,0.3830539333333333,0.3830539333333333,0.3830539333333333,153.01063032626223,164.86441528096182
2020-06-02 19:38:26,2.695,2.065,3.3947171424969387,1.9864563194923681,0.5192798000000001,0.5192798000000001,0.5192798000000001,127.45212548383923,161.05661059020474
2020-06-02 19:38:27,2.6133333333333333,3.2000000000000006,4.1306667248316185,2.151326871522003,0.4074562666666666,0.4074562666666666,0.4074562666666666,140.77236503182624,152.58528556841569
2020-06-02 19:38:28,1.875,2.085,2.80380061843074,2.1400716652047773,0.39240834999999996,0.39240834999999996,0.39240834999999996,138.03797591818557,157.48121066159362
2020-06-02 19:38:29,2.72,2.2266666666666666,3.514643494309606,2.0570114921631397,0.4838379,0.4838379,0.4838379,129.2977331361231,162.98614056407698
2020-06-02 19:38:30,1.6949999999999998,3.445,3.838956468870956,2.3827657861149336,0.6082318499999999,0.6082318499999999,0.6082318499999999,153.82275593437674,167.25219870472287
2020-06-02 19:38:31,2.18,3.2533333333333334,3.9155419475704916,2.2154662695469285,0.6094267999999999,0.6094267999999999,0.6094267999999999,146.1903785818066,171.2891172992021
2020-06-02 19:38:32,1.97,3.565,4.072482667116333,2.1447594584039598,0.4978416,0.4978416,0.4978416,151.0969571755013,160.64772989181498
2020-06-02 19:38:33,3.7999999999999994,3.27,5.011707672896852,2.195618672403981,0.6144259666666666,0.6144259666666666,0.6144259666666666,130.70206433480922,150.4835966472379
2020-06-02 19:38:34,1.95,3.12,3.678741699242625,2.3742975025143367,0.47611909999999996,0.47611909999999996,0.47611909999999996,148.01013996785807,144.9642607772789
2020-06-02 19:38:35,1.1866666666666668,2.1233333333333335,2.4322988076733276,2.1854421898926484,0.35873563333333336,0.35873563333333336,0.35873563333333336,150.80818195932397,150.4906976595993
2020-06-02 19:38:36,1.4100000000000001,2.0149999999999997,2.4591675953151673,2.495403070596788,0.5219966,0.5219966,0.5219966,145.0231877655787,135.44303660894786
2020-06-02 19:38:37,2.48,2.903333333333333,3.817653560351491,2.532878892177416,0.4087864666666667,0.4087864666666667,0.4087864666666667,139.5029136426356,152.1264932893459
2020-06-02 19:38:38,2.0300000000000002,2.8499999999999996,3.4985711991880426,2.5393557307822445,0.38306110000000004,0.38306110000000004,0.38306110000000004,144.54947249401766,178.11717229729604
2020-06-02 19:38:39,1.41,2.9333333333333336,3.25435202334732,2.1825463173068678,0.4993081000000001,0.4993081000000001,0.4993081000000001,154.342290546551,168.0746748393561
2020-06-02 19:38:40,2.31,3.29,4.019245368079496,2.0572659069096035,0.5084493,0.5084493,0.5084493,144.9412765558173,156.68882786522326
2020-06-02 19:38:41,2.0033333333333334,2.92,3.5406593952477095,2.3443930825044896,0.5247832,0.5247832,0.5247832,145.55928931919678,147.5172391478679
2020-06-02 19:38:42,2.135,3.235,3.8753844732790705,2.4835452201721857,0.55278035,0.55278035,0.55278035,146.59223642362022,155.22641351003045
2020-06-02 19:38:43,1.7033333333333331,3.926666666666667,4.279662546580319,2.390606135991774,0.5240709666666666,0.5240709666666666,0.5240709666666666,156.57608127707462,154.9534209904484
2020-06-02 19:38:45,1.7133333333333336,3.77,4.140552282811196,2.4977061012414583,0.5984876,0.5984876,0.5984876,155.584595886564,153.8214237676263
2020-06-02 19:38:46,1.7550000000000001,3.375,3.80356235833545,2.611119534014033,0.6332932,0.6332932,0.6332932,152.54537419680128,155.94935660387037
2020-06-02 19:38:47,2.4566666666666666,2.97,3.8536611090297215,2.5961313345186703,0.6184552999999999,0.6184552999999999,0.6184552999999999,140.41175907028048,152.22533592341347
2020-06-02 19:38:49,2.6833333333333336,2.83,3.8991435703584223,2.229441245576481,0.5687629,0.5687629,0.5687629,136.526184446,169.54330156406857
2020-06-02 19:38:50,1.715,4.205,4.5407011639748305,2.0030607645994283,0.5376071,0.5376071,0.5376071,157.84203292341488,166.80938928779315
2020-06-02 19:38:51,2.3633333333333333,2.8533333333333335,3.7043537850062016,2.166190651340268,0.4532884,0.4532884,0.4532884,140.37334441413043,169.61798586859572
2020-06-02 19:38:52,2.42,1.915,3.085683692292505,2.088046456875304,0.485513,0.485513,0.485513,128.34915323478774,173.72705994806702
2020-06-02 19:38:53,2.643333333333333,2.91,3.93055992407534,2.5619900205999824,0.462512,0.462512,0.462512,137.75347876349093,167.13215422601644
2020-06-02 19:38:54,3.9350000000000005,3.29,5.12750403835948,2.4344384246508204,0.6130564000000001,0.6130564000000001,0.6130564000000001,129.8851713835924,166.10232649626454
2020-06-02 19:38:55,2.766666666666667,3.6566666666666667,4.584240249915293,2.752072729390282,0.5702180333333334,0.5702180333333334,0.5702180333333334,142.9045507880755,164.17887178922854
2020-06-02 19:38:56,2.2199999999999998,3.5949999999999998,4.2244473180953195,2.7778182975111694,0.6529611500000001,0.6529611500000001,0.6529611500000001,148.3244781039878,166.34391745973264
2020-06-02 19:38:57,3.216666666666667,3.92,5.069239762456206,2.6069306444059057,0.7595178666666667,0.7595178666666667,0.7595178666666667,140.64278861606115,140.3311807123281
2020-06-02 19:38:58,2.82,4.395,5.22042326449926,2.1516740541386574,0.6881442,0.6881442,0.6881442,147.3443172396632,148.51852461112333
2020-06-02 19:38:59,1.1766666666666667,4.706666666666666,4.8511998224385655,2.0831890872662644,0.6836791333333333,0.6836791333333333,0.6836791333333333,165.9922069041938,157.89055165624833
2020-06-02 19:39:00,2.365,5.375,5.87089691746498,2.3279546050510733,0.9410956500000001,0.9410956500000001,0.9410956500000001,156.3005521837137,157.97670045770047
2020-06-02 19:39:01,2.243333333333333,4.97,5.451679984586314,3.1528136260410378,0.8072621333333333,0.8072621333333333,0.8072621333333333,155.74974698013966,162.34286677911237
2020-06-02 19:39:02,2.975,3.52,4.607589948328606,3.9266106408757966,0.8420967,0.8420967,0.8420967,139.80666052537055,162.85295114158194
2020-06-02 19:39:03,2.9033333333333338,4.506666666666667,5.3592905504810044,4.287939549236042,0.8107458,0.8107458,0.8107458,147.24064455725716,167.9383509312389
2020-06-02 19:39:04,2.0700000000000003,4.54,4.988740087967209,3.9977066832758106,0.7654158,0.7654158,0.7654158,155.52542010342742,168.6956650034447
2020-06-02 19:39:05,2.8833333333333333,4.316666666666666,5.189555272037354,4.226387189304554,0.6308830333333333,0.6308830333333333,0.6308830333333333,146.28669080162447,171.70866480945716
2020-06-02 19:39:06,2.4850000000000003,3.7199999999999998,4.4726887240375675,4.509375485373036,0.6892014000000001,0.6892014000000001,0.6892014000000001,146.2772693356614,175.95699006261296
2020-06-02 19:39:07,2.8433333333333337,3.3033333333333332,4.357475697595433,4.661573077671147,0.6327595666666667,0.6327595666666667,0.6327595666666667,139.28802789040898,172.48481254948598
2020-06-02 19:39:08,2.88,3.8049999999999997,4.77076784990821,4.725311344543568,0.6548751500000001,0.6548751500000001,0.6548751500000001,142.8953023084577,175.07372069381884
2020-06-02 19:39:09,2.753333333333334,3.5399999999999996,4.483613974787895,4.206841864599952,0.6211033,0.6211033,0.6211033,142.13899351366024,171.8538112338253
2020-06-02 19:39:10,2.42,4.115,4.772792781187661,4.122845183600248,0.6229058,0.6229058,0.6229058,149.56873744509244,168.79612758633888
2020-06-02 19:39:11,2.936666666666667,3.813333333333334,4.811733845359211,3.925024424170591,0.6329509666666667,0.6329509666666667,0.6329509666666667,142.41662442092843,172.03313304326298
2020-06-02 19:39:12,2.795,3.38,4.384901290253956,3.590974133100428,0.5465674,0.5465674,0.5465674,140.4222039561962,169.74459292707826
2020-06-02 19:39:13,2.6633333333333336,3.4433333333333334,4.352165656482878,3.8814252523743473,0.5277633,0.5277633,0.5277633,142.29236146328617,169.42688186379254
2020-06-02 19:39:14,2.175,3.1399999999999997,3.8190951285578016,3.8236969079701217,0.47144240000000004,0.47144240000000004,0.47144240000000004,145.30459676093838,173.43565621347526
2020-06-02 19:39:15,2.7899999999999996,3.33,4.34329737365513,4.057970103260985,0.6262814666666666,0.6262814666666666,0.6262814666666666,140.05192824442463,170.54885353099024
2020-06-02 19:39:16,2.68,4.1899999999999995,4.972493337939925,4.066931008560887,0.7131265,0.7131265,0.7131265,147.42371787850257,166.26523916861956
2020-06-02 19:39:17,2.27,4.6866666666666665,5.206365876979415,4.197148595597535,0.7564829666666665,0.7564829666666665,0.7564829666666665,154.19506928199553,163.852503422223
2020-06-02 19:39:18,2.675,3.6849999999999996,4.552469605186948,4.071066211011821,0.7192510999999999,0.7192510999999999,0.7192510999999999,144.0412974809744,165.11143331637874
2020-06-02 19:39:19,2.6466666666666665,3.5366666666666666,4.416328283596729,3.664799977833897,0.6763967333333335,0.6763967333333335,0.6763967333333335,143.20601048144025,155.93229408517456
2020-06-02 19:39:20,2.665,3.48,4.382224107821071,3.6850123003145336,0.73616555,0.73616555,0.73616555,142.56902442258263,166.50733617981032
2020-06-02 19:39:21,2.9133333333333336,3.98,4.930948476566675,3.708974987276818,0.6621047333333333,0.6621047333333333,0.6621047333333333,143.81654361151286,164.22158906337842
2020-06-02 19:39:22,2.37,4.705,5.267000318727736,3.6694653273303888,0.8446767,0.8446767,0.8446767,153.3033873808897,161.34006264036913
2020-06-02 19:39:23,2.4200000000000004,4.603333333333333,5.19946821676804,3.613742699802736,0.6609741333333333,0.6609741333333333,0.6609741333333333,152.3056238883375,163.76456209463004
2020-06-02 19:39:24,1.9249999999999998,4.245,4.660350489546294,3.8816862559110015,0.6667155,0.6667155,0.6667155,155.63826800078985,166.42214163792073
2020-06-02 19:39:25,2.2433333333333336,3.9966666666666666,4.582327249729689,4.0411618259879525,0.6278712666666667,0.6278712666666667,0.6278712666666667,150.72165589072816,160.89299074532173
2020-06-02 19:39:26,3.84,3.535,5.217576507058308,4.7778118067886295,0.5540092999999999,0.5540092999999999,0.5540092999999999,132.62529570663418,169.75937545831113
2020-06-02 19:39:27,3.483333333333333,4.2700000000000005,5.5085418815404115,4.484646162469043,0.8198240333333334,0.8198240333333334,0.8198240333333334,140.8109202572703,170.31912772580668
2020-06-02 19:39:28,1.24,5.54,5.676654392048848,4.749792335836728,0.7729202500000001,0.7729202500000001,0.7729202500000001,167.4198043733469,171.8958978465309
2020-06-02 19:39:29,1.7699999999999998,5.386666666666667,5.669201121348088,4.377833396269973,0.8572539333333333,0.8572539333333333,0.8572539333333333,161.85475295853558,170.86275975441475
2020-06-02 19:39:30,1.06,5.529999999999999,5.6303648901295675,4.305986533595718,0.7090837,0.7090837,0.7090837,169.18077535197418,173.52613107562863
2020-06-02 19:39:31,4.286666666666666,2.8466666666666662,5.1443069783628035,4.473975400366665,0.6251041666666666,0.6251041666666666,0.6251041666666666,123.55954233015197,175.60669498237073
2020-06-02 19:39:32,2.755,2.915,4.0100747100300635,4.346456171509433,0.6545767,0.6545767,0.6545767,136.61902091957566,172.8500166172831
2020-06-02 19:39:33,1.25,4.5633333333333335,4.731089280162369,3.888235473731654,0.5884275666666667,0.5884275666666667,0.5884275666666667,164.70973086399283,163.00282039790974
2020-06-02 19:39:34,3.0149999999999997,4.03,5.031513362405486,4.717647257655175,0.68205995,0.68205995,0.68205995,143.21839489236032,155.3764352138364
2020-06-02 19:39:35,2.6033333333333335,3.8866666666666667,4.6768709676607765,4.31487631537169,0.6531356,0.6531356,0.6531356,146.2078121443232,163.31462614907838
