datetime,mav_roll,mav_pitch,mav_tilt,mav_wind,mav_wind_dir,sonic_wind_dir
2020-06-02 19:37:33,3.5300000000000002,2.7399999999999998,4.467549329749459,3.311718984998058,127.80477901094613,129.53351542356725
2020-06-02 19:37:34,2.6700000000000004,4.010000000000001,4.816363226955694,3.4737027614738936,146.3669769326147,122.64896412139856
2020-06-02 19:37:35,2.2,3.2299999999999995,3.907399540206903,3.5925089036711197,145.75580704725058,134.19989935664952
2020-06-02 19:37:36,2.96,3.5100000000000002,4.590287004976253,3.5817377556496584,139.8691202470859,128.85834416467944
2020-06-02 19:37:37,3.29,3.41,4.737025868543647,3.258442104599431,136.02842433124954,132.70628314793427
2020-06-02 19:37:38,2.5,3.66,4.431376253208861,3.8360604176954913,145.68396204380105,126.98011974639692
2020-06-02 19:37:39,2.4699999999999998,3.7399999999999998,4.481052490694394,4.148560256956396,146.57924444062178,131.85326709872714
2020-06-02 19:37:40,3.16,3.45,4.677181452851187,3.9085406352572942,137.51768537940097,135.98621491425965
2020-06-02 19:37:41,2.93,3.7600000000000002,4.765518913987729,3.7474707638229097,142.08799305448582,142.40715467495292
2020-06-02 19:37:42,2.4400000000000004,3.3200000000000003,4.119385197304729,3.2489217184962,143.70044242999492,133.17300290352222
2020-06-02 19:37:43,2.52,3.3800000000000003,4.215143025563487,3.653749668264632,143.30734525476947,134.34244795743024
2020-06-02 19:37:44,2.5600000000000005,3.84,4.614041974389556,3.706274382018462,146.33195880996195,127.44013981115198
2020-06-02 19:37:45,2.85,4.14,5.02473450380422,3.903643955299015,145.48079248354657,127.50241615742802
2020-06-02 19:37:46,2.4099999999999997,4.840000000000001,5.405541282827992,3.4090480105074765,153.5706896782984,119.13373666104569
2020-06-02 19:37:47,2.41,3.7,4.41475063083511,2.863796610288292,146.94273243777673,144.4176850211569
2020-06-02 19:37:48,2.6100000000000003,3.6199999999999997,4.4617745448023856,2.7095006236716985,144.22599353242106,122.56090073179764
2020-06-02 19:37:49,2.3999999999999995,3.6,4.32578516133336,3.374366941462016,146.32928838159066,120.28243343194191
2020-06-02 19:37:50,2.5000000000000004,3.9,4.631451524998387,3.6712684169590015,147.36280206721102,114.05243800349987
2020-06-02 19:37:51,2.21,3.7300000000000004,4.334754615744924,3.5319010662044663,149.37660408645638,135.37982367295464
2020-06-02 19:37:52,2.2181818181818183,3.9909090909090907,4.565054783510278,3.463635588947624,150.96153974231788,119.1145536232865
2020-06-02 19:37:53,2.211111111111111,3.8333333333333335,4.424495359105973,2.873641876254514,150.0478714671799,121.52724078016908
2020-06-02 19:37:54,1.4200000000000002,3.5400000000000005,3.813847595000533,3.4604792401568623,158.16395268163055,122.06983028757509
2020-06-02 19:37:55,0.96,3.06,3.2069180821421885,2.864016554406281,162.5960620651001,139.5683026283313
2020-06-02 19:37:56,1.05,1.01,1.4568753543260422,3.1042320168591266,133.8873608363954,127.26250468339344
2020-06-02 19:37:57,1.85,1.9,2.651649539798295,3.5465060551853096,135.76444395494485,145.2763100846569
2020-06-02 19:37:58,1.72,2.55,3.075540004075193,3.601466056902276,146.00951378930415,150.74903560167655
2020-06-02 19:37:59,2.11,1.85,2.8058960367409025,3.7499869819865137,131.24057653539188,155.40376642053718
2020-06-02 19:38:00,2.42,4.090000000000001,4.751268042159607,3.248819286989209,149.41550335063584,157.54522871646662
2020-06-02 19:38:01,2.05,2.83,3.493992216474939,3.5092571046850605,144.0916476101477,146.25853356637236
2020-06-02 19:38:02,2.32,2.8800000000000003,3.6976026895883725,3.5327473094540287,141.15490988919336,166.3566485483283
2020-06-02 19:38:03,1.8299999999999996,4.41,4.773927494145222,3.827825239498632,157.49640388943135,140.22719527463914
2020-06-02 19:38:04,2.12,4.3100000000000005,4.802293065247552,3.2987986152175375,153.84086526089163,139.77861836883235
2020-06-02 19:38:05,1.1099999999999999,3.35,3.528908561938479,3.5794726083789534,161.6850930772478,148.83573178294893
2020-06-02 19:38:06,1.1909090909090911,3.109090909090909,3.3291618121837763,3.4864268415833184,159.05715124822177,149.42517904265767
2020-06-02 19:38:07,1.8222222222222224,4.4222222222222225,4.782253300104915,3.3658093801985647,157.63869169668558,140.49111820320587
2020-06-02 19:38:08,2.6399999999999997,5.82,6.388897326168758,3.4985388285670136,155.6595629989058,142.26536090474482
2020-06-02 19:38:09,1.6199999999999999,4.48,4.763344328049648,3.5527704522415617,160.1521356838353,142.3090119077447
2020-06-02 19:38:10,2.181818181818182,4.590909090909091,5.081986226294164,3.3537768178696963,154.61756038149923,148.84535870848566
2020-06-02 19:38:11,3.033333333333333,4.755555555555556,5.638730107819976,3.089429310300476,147.50366658807704,138.05049449414142
2020-06-02 19:38:12,2.78,3.7700000000000005,4.68296291557622,3.212582698967092,143.6129634627126,139.87337304243098
2020-06-02 19:38:13,2.23,2.3400000000000003,3.23198616055603,3.496429579862065,136.38030610782312,144.78788441535303
2020-06-02 19:38:14,0.8099999999999999,4.12,4.198734185835671,3.3373994027519487,168.89537418921603,137.32045048163474
2020-06-02 19:38:15,2.4299999999999997,4.33,4.964126603339887,3.190941676273219,150.73075534143078,139.20595150633298
2020-06-02 19:38:16,1.85,3.5900000000000007,4.038083663481004,2.8646910646139085,152.75947121834332,145.18605603220706
2020-06-02 19:38:17,1.4,4.08,4.313129471270712,2.6875717377331263,161.08724494396395,160.69358381837938
2020-06-02 19:38:18,1.7299999999999998,3.7599999999999993,4.138381584388713,2.824923310852496,155.3171801425723,163.66704352297597
2020-06-02 19:38:19,1.26,3.5800000000000005,3.7949879244164952,2.6361926091939867,160.6306796284644,159.21495855529773
2020-06-02 19:38:20,0.42000000000000004,3.63,3.6541844394984397,2.2585296748070345,173.40872108628628,155.34192966568992
2020-06-02 19:38:21,1.3199999999999998,3.46,3.702955761685904,1.8583720836349653,159.1378332699462,164.87599269168942
2020-06-02 19:38:22,1.7600000000000002,2.3200000000000003,2.911753216687391,1.9860525152848407,142.82169763564448,162.51200262385146
2020-06-02 19:38:23,0.8700000000000001,2.3,2.4589618515242218,1.254145327911473,159.28906017489464,144.22392228210538
2020-06-02 19:38:24,-0.02,3.3699999999999997,3.3700592782065555,1.0621758571043245,180.3396381275841,149.44166221286628
2020-06-02 19:38:25,0.5700000000000001,2.9799999999999995,3.0339754416001674,1.5467704006622742,169.1807201162329,164.86441528096182
2020-06-02 19:38:26,1.53,3.13,3.483600260024773,1.6254465158414009,153.96691296543452,161.05661059020474
2020-06-02 19:38:27,1.5899999999999999,2.94,3.3420772993657084,1.9864563194923681,151.60965007107407,152.58528556841569
2020-06-02 19:38:28,1.41,3.29,3.579108041215747,2.151326871522003,156.8200331150415,157.48121066159362
2020-06-02 19:38:29,1.13,3.56,3.734816773897515,2.1400716652047773,162.40887226077962,162.98614056407698
2020-06-02 19:38:30,0.7300000000000001,2.5900000000000003,2.6908431708170126,2.0570114921631397,164.26871840025362,167.25219870472287
2020-06-02 19:38:31,0.05,2.62,2.620476723278402,2.3827657861149336,178.907463484795,171.2891172992021
2020-06-02 19:38:32,0.2,2.37,2.378419051380767,2.2154662695469285,175.17906075859315,160.64772989181498
2020-06-02 19:38:33,0.06,2.6700000000000004,2.6706735842700433,2.1447594584039598,178.71360225903842,150.4835966472379
2020-06-02 19:38:34,0.4,2.5600000000000005,2.5910410097056755,2.195618672403981,171.12501523792707,144.9642607772789
2020-06-02 19:38:35,0.7900000000000001,2.92,3.024890010675383,2.3742975025143367,164.87276044097177,150.4906976595993
2020-06-02 19:38:36,1.23,3.17,3.4000376380101005,2.1854421898926484,158.80987438485474,135.44303660894786
2020-06-02 19:38:37,1.6300000000000001,3.2600000000000002,3.6443973602617827,2.495403070596788,153.45351050227075,152.1264932893459
2020-06-02 19:38:38,1.1500000000000001,3.17,3.371950513668997,2.532878892177416,160.07672545296367,178.11717229729604
2020-06-02 19:38:39,1.1,3.4200000000000004,3.592347780485107,2.5393557307822445,162.1880570372344,168.0746748393561
2020-06-02 19:38:40,2.05,3.5,4.05552351181686,2.1825463173068678,149.6623220673124,156.68882786522326
2020-06-02 19:38:41,1.23,3.47,3.6812972964668367,2.0572659069096035,160.50156823274958,147.5172391478679
2020-06-02 19:38:42,0.6599999999999999,4.390000000000001,4.439239489487435,2.3443930825044896,171.4662080787801,155.22641351003045
2020-06-02 19:38:43,1.04,4.330000000000001,4.452913661575367,2.4835452201721857,166.51761280282346,154.9534209904484
2020-06-02 19:38:45,1.29,3.69,3.9086952498230354,2.390606135991774,160.75238011388478,153.8214237676263
2020-06-02 19:38:46,1.77,3.79,4.182395125268054,2.390606135991774,154.99162996824202,155.94935660387037
2020-06-02 19:38:47,2.0700000000000003,3.91,4.423386229088322,2.4977061012414583,152.12922817166103,152.22533592341347
2020-06-02 19:38:49,1.8,3.5700000000000003,3.9975874893045025,2.611119534014033,153.26493046376618,169.54330156406857
2020-06-02 19:38:50,1.51,3.9300000000000006,4.209682044838165,2.5961313345186703,159.00769219921335,166.80938928779315
2020-06-02 19:38:51,0.89,4.360000000000001,4.449738246105298,2.5961313345186703,168.48358544224283,169.61798586859572
2020-06-02 19:38:52,1.25,3.41,3.631632504892244,2.229441245576481,159.88756734734997,173.72705994806702
2020-06-02 19:38:53,0.35,3.5599999999999996,3.577141640735094,2.0030607645994283,174.39214471944177,167.13215422601644
2020-06-02 19:38:54,1.26,3.999999999999999,4.193449632682547,2.166190651340268,162.53961624570454,166.10232649626454
2020-06-02 19:38:55,0.6,3.8800000000000003,3.9260475707471634,2.088046456875304,171.2223729147277,164.17887178922854
2020-06-02 19:38:56,0.9909090909090911,4.3545454545454545,4.465655117919434,2.5619900205999824,167.20286988143053,166.34391745973264
2020-06-02 19:38:57,1.3666666666666667,3.9111111111111114,4.142664096260223,2.4344384246508204,160.76330666733895,140.3311807123281
2020-06-02 19:38:58,1.3199999999999998,3.55,3.7871717274720003,2.752072729390282,159.62395776505844,148.51852461112333
2020-06-02 19:38:59,0.77,3.6399999999999997,3.7204438063095164,2.7778182975111694,168.07073791748653,157.89055165624833
2020-06-02 19:39:00,1.2727272727272727,4.390909090909091,4.571295755688058,2.6069306444059057,163.8629933541214,157.97670045770047
2020-06-02 19:39:01,1.7222222222222223,4.577777777777778,4.890376709680626,2.1516740541386574,159.41754611298137,162.34286677911237
2020-06-02 19:39:02,1.3888888888888888,4.155555555555555,4.381126634616172,2.0831890872662644,161.54595413956795,162.85295114158194
2020-06-02 19:39:03,1.1818181818181819,4.136363636363637,4.301600978689592,2.3279546050510733,164.07876645624356,167.9383509312389
2020-06-02 19:39:04,1.01,3.79,3.922080022186642,3.1528136260410378,165.09731878841166,168.6956650034447
2020-06-02 19:39:05,1.2200000000000002,3.13,3.3591396289424442,3.9266106408757966,158.72170307600283,171.70866480945716
2020-06-02 19:39:06,1.6,2.9400000000000004,3.346842193718724,4.287939549236042,151.4590554003303,175.95699006261296
2020-06-02 19:39:07,2.2800000000000002,4.92,5.421440328500444,3.9977066832758106,155.17855193151584,172.48481254948598
2020-06-02 19:39:08,2.309090909090909,5.145454545454545,5.638551248965369,4.226387189304554,155.8772294634904,175.07372069381884
2020-06-02 19:39:09,2.4444444444444446,5.688888888888889,6.190243479084242,4.509375485373036,156.80319289461488,171.8538112338253
2020-06-02 19:39:10,1.7200000000000002,5.9399999999999995,6.183153952629766,4.661573077671147,163.90128661943572,168.79612758633888
2020-06-02 19:39:11,1.6800000000000002,5.749999999999999,5.989609161217219,4.725311344543568,163.76043323926893,172.03313304326298
2020-06-02 19:39:12,1.23,6.1,6.222313022812037,4.206841864599952,168.64006455078666,169.74459292707826
2020-06-02 19:39:13,-0.11818181818181821,6.663636363636365,6.66467954958167,4.122845183600248,181.01147040213738,169.42688186379254
2020-06-02 19:39:14,-0.07777777777777778,6.644444444444444,6.6448976075943085,3.925024424170591,180.66764731001197,173.43565621347526
2020-06-02 19:39:15,0.5636363636363636,6.8,6.823209871372251,3.590974133100428,175.28373186970708,170.54885353099024
2020-06-02 19:39:16,0.4888888888888888,6.455555555555556,6.4739630535748125,3.8814252523743473,175.68733975758866,166.26523916861956
2020-06-02 19:39:17,0.8300000000000001,5.659999999999999,5.7203371936641325,3.8236969079701217,171.68363071194324,163.852503422223
2020-06-02 19:39:18,0.93,5.409999999999999,5.489119061029446,4.057970103260985,170.27357996156306,165.11143331637874
2020-06-02 19:39:19,1.04,5.12,5.224281712689256,4.066931008560887,168.5465538883962,155.93229408517456
2020-06-02 19:39:20,0.9000000000000001,5.3,5.375657014093961,4.197148595597535,170.38867662171884,166.50733617981032
2020-06-02 19:39:21,0.95,5.1,5.187496039913953,4.071066211011821,169.4745061206207,164.22158906337842
2020-06-02 19:39:22,1.89,5.45,5.76747946528764,3.664799977833897,160.92113904551084,161.34006264036913
2020-06-02 19:39:23,2.23,5.659999999999999,6.08213051914854,3.6850123003145336,158.54969431209798,163.76456209463004
2020-06-02 19:39:24,1.4599999999999997,5.279999999999999,5.4775872696129095,3.708974987276818,164.58158769200975,166.42214163792073
2020-06-02 19:39:25,2.01,5.24,5.611276940894893,3.6694653273303888,159.05941417105623,160.89299074532173
2020-06-02 19:39:26,1.72,5.24,5.51432197289883,3.613742699802736,161.87015738464447,169.75937545831113
2020-06-02 19:39:27,1.9600000000000002,5.420000000000001,5.762511026639491,3.8816862559110015,160.1663862343197,170.31912772580668
2020-06-02 19:39:28,2.3,4.981818181818181,5.485906777911993,4.0411618259879525,155.26153092962932,171.8958978465309
2020-06-02 19:39:29,1.9555555555555557,4.766666666666667,5.151357214014878,4.7778118067886295,157.7324465170998,170.86275975441475
2020-06-02 19:39:30,2.54,5.12,5.713914228877865,4.484646162469043,153.6601296644157,173.52613107562863
2020-06-02 19:39:31,1.7399999999999998,5.32,5.59654301689538,4.749792335836728,161.93224997828528,175.60669498237073
2020-06-02 19:39:32,1.272727272727273,5.690909090909091,5.8310333987014396,4.377833396269973,167.43184894001823,172.8500166172831
2020-06-02 19:39:33,1.7666666666666666,6.255555555555556,6.499282595902873,4.305986533595718,164.28436652837004,163.00282039790974
2020-06-02 19:39:34,1.6090909090909091,5.781818181818182,6.00081660533209,4.473975400366665,164.49441506471004,155.3764352138364
2020-06-02 19:39:35,1.6555555555555557,5.511111111111111,5.753672862889174,4.346456171509433,163.32390872851067,163.31462614907838
2020-06-02 19:39:36,1.4,6.04,6.199543037898354,3.888235473731654,166.99420113405318,164.19248910750218
2020-06-02 19:39:37,2.12,4.92,5.356281059317918,4.717647257655175,156.73079814353514,162.6319535076633
2020-06-02 19:39:38,0.7800000000000001,5.58,5.63408158121891,4.31487631537169,172.06684409442659,157.20367251633948
2020-06-02 19:39:39,1.1199999999999999,5.299999999999999,5.41671671988544,3.722766892863124,168.09937103317074,167.3034017515602
2020-06-02 19:39:40,0.5700000000000001,4.9,4.932961333397706,4.087841125445024,173.38062634901243,166.59781408612596
2020-06-02 19:39:41,0.82,4.609999999999999,4.682205502562245,4.287801075082404,169.9347028002077,164.19846109421647
2020-06-02 19:39:42,1.24,5.839999999999999,5.969746338970825,4.429275930244627,168.05102252419894,165.05690559388603
2020-06-02 19:39:43,0.19,5.5,5.503270759145243,4.392420923772948,178.0275468995659,164.19911653970618
2020-06-02 19:39:44,0.95,5.85,5.926370022426186,4.586486799830324,170.80677583749417,168.15920759768485
2020-06-02 19:39:45,1.23,5.8,5.928551979969615,4.7260312761434875,168.0647019307811,159.49376034237474
2020-06-02 19:39:46,2.48,5.1899999999999995,5.750623177367134,4.780423817587555,154.50669160099767,164.22380763931082
2020-06-02 19:39:47,2.18,4.050000000000001,4.598584727608353,4.719078315949741,151.73600156529875,155.33485759283982
2020-06-02 19:39:48,2.0300000000000002,4.390000000000001,4.8357969448961375,4.879186734612158,155.217109561137,164.235905026984
2020-06-02 19:39:49,2.29,5.23,5.708101737322378,5.102838321743253,156.40071575107976,165.53967520769365
2020-06-02 19:39:50,1.8999999999999997,4.67,5.040922701473709,4.969223342217839,157.89794065609195,153.59218163215732
2020-06-02 19:39:51,2.37,4.26,4.873822400230462,4.558329676907439,150.94216194158625,160.6897240579287
2020-06-02 19:39:52,2.63,5.489999999999999,6.085705841018387,4.163635355959291,154.45585980664805,165.1057716228666
2020-06-02 19:39:53,1.6600000000000001,5.69,5.926435240420275,3.8443719349373846,163.7823164528735,162.54356901764442
2020-06-02 19:39:54,1.9400000000000002,5.35,5.689916927005395,4.386943935481248,160.11491380677745,166.59417653981615
2020-06-02 19:39:55,2.1,6.2299999999999995,6.573089440802718,5.093465255300759,161.43282100126305,165.57572523586109
2020-06-02 19:39:56,-0.027272727272727237,5.445454545454545,5.44552263491526,5.045401297813637,180.28609027261476,162.10350213775777
2020-06-02 19:39:57,0.2222222222222222,4.844444444444444,4.849526467275923,5.596155119701712,177.37983417719633,159.79068547423773
2020-06-02 19:39:58,3.7,4.118181818181818,5.534061078171939,5.7590364246287225,138.0712168833906,164.4312413507667
2020-06-02 19:39:59,1.8666666666666667,5.277777777777778,5.597278012972308,6.237541150033125,160.56674403010976,164.9908944749445
2020-06-02 19:40:00,2.209090909090909,6.636363636363635,6.992822028936305,6.205439890277685,161.65700387623448,164.94087695639578
2020-06-02 19:40:01,1.9777777777777779,7.277777777777778,7.540331085798007,6.089707504229184,164.86906486394957,162.3105386602136
2020-06-02 19:40:02,2.54,6.63,7.097864099602769,6.3973883138517245,159.1108617604007,164.99836586204182
2020-06-02 19:40:03,1.92,6.5200000000000005,6.795651022874545,6.4677895042668325,163.65273647193771,161.34937618994414
2020-06-02 19:40:04,3.06,8.45,8.983212176502771,6.227643642965959,160.2090844460561,162.76409836983464
2020-06-02 19:40:05,2.88,7.43,7.965723198360748,5.668519912265464,158.90500637986673,164.32298482115718
2020-06-02 19:40:06,1.0699999999999998,5.42,5.524299305040462,5.587058744933323,168.86367691019967,163.7264155729363
2020-06-02 19:40:07,0.0,6.909999999999999,6.909999999999975,5.186927317268154,0.0,158.86342164762942
2020-06-02 19:40:08,1.6,6.127272727272726,6.331958943495198,5.05984218994505,165.4151031569465,162.46183665615334
2020-06-02 19:40:09,1.5444444444444443,5.644444444444444,5.851268226303689,4.985969560088967,164.74087596882157,164.3355926424559
2020-06-02 19:40:10,0.86,6.17,6.22941721455544,4.810623813181288,172.09472309937883,167.27728670982773
2020-06-02 19:40:11,2.1,7.019999999999999,7.325865734560786,4.453909412035035,163.4175072536375,169.68226214220346
2020-06-02 19:40:12,1.65,6.640000000000001,6.841045260659605,4.471383369737838,166.10140676590734,161.32629897824899
2020-06-02 19:40:13,1.7899999999999998,6.5,6.740945157656015,4.4742596447119185,164.66149892490384,157.83216118016284
2020-06-02 19:40:14,1.9899999999999998,6.21,6.519868079541416,4.004813945831883,162.2904952974046,157.36831262529103
2020-06-02 19:40:15,2.32,6.190000000000001,6.608898601502916,3.5929938825626,159.51718200150867,157.9324743357457
2020-06-02 19:40:16,1.7999999999999996,5.859999999999999,6.1292980100785694,3.637324939907384,162.97561121120702,157.08227895059028
2020-06-02 19:40:17,1.1400000000000001,5.87,5.979293415918991,4.170415011609847,169.04565924288167,155.17280157394873
2020-06-02 19:40:18,1.8,6.23,6.483835296603191,3.9522143029292836,163.93996363679406,156.87018246621682
2020-06-02 19:40:19,2.21,5.86,6.26152189811337,3.777628636410944,159.39355445027206,155.91882496107834
2020-06-02 19:40:20,1.95,5.75,6.070603340701921,3.7492084436528366,161.31848789034808,169.64768396503382
2020-06-02 19:40:21,1.8545454545454547,5.6000000000000005,5.8981674547000384,3.6100710945431618,161.72528062391535,168.7552318760606
2020-06-02 19:40:22,1.8666666666666663,5.511111111111111,5.817734676569129,3.286202703470249,161.3358556320883,160.99217407497684
2020-06-02 19:40:23,2.08,4.61,5.056595606135392,3.272107763140747,155.75239438781512,157.73612667887863
2020-06-02 19:40:24,1.4599999999999997,3.54,3.828901519004765,2.9064478034641534,157.6086511431873,163.14517882721475
2020-06-02 19:40:25,1.4899999999999998,3.7699999999999996,4.053368347246785,2.7081018356813447,158.4586735341234,170.52655095766713
2020-06-02 19:40:26,1.77,3.88,4.264095360794563,2.9600553715726234,155.5044256237426,176.2917388669674
2020-06-02 19:40:27,1.27,4.2700000000000005,4.454527219451394,2.8234946990462912,163.46270443755893,175.53698260258454
2020-06-02 19:40:28,1.65,3.9099999999999993,4.243391592435475,2.73496968324419,157.1467120141687,170.69836104038924
2020-06-02 19:40:29,1.61,3.4200000000000004,3.7796058814000753,3.0482849096987086,154.81123470126454,171.59852529650578
2020-06-02 19:40:30,2.02,3.0799999999999996,3.6827799973526765,2.9471424288967856,146.7558038226599,176.37595774036927
2020-06-02 19:40:31,1.4300000000000002,2.8299999999999996,3.1705104815106306,2.531637078465796,153.20648789064694,180.49587608185738
2020-06-02 19:40:32,0.9399999999999998,3.2399999999999998,3.3734637893059607,2.4998902758004524,163.83628967660817,171.92185088490413
2020-06-02 19:40:33,-0.17272727272727273,4.463636363636363,4.466970328456932,2.6095186012878173,182.21156873982852,178.09613218048366
2020-06-02 19:40:34,-0.32222222222222224,4.211111111111111,4.223398741242433,2.880530165429976,184.36777827927133,176.29419333022227
2020-06-02 19:40:35,-0.8181818181818182,4.3,4.3770040195511,3.2003246389197813,190.7541173272945,173.49941225828843
2020-06-02 19:40:36,-0.9555555555555555,4.5777777777777775,4.676236950771749,3.7892287710678767,191.76716271139628,175.63737510592358
2020-06-02 19:40:37,-0.9400000000000001,4.52,4.61651017447393,3.7280294297701255,191.72535673872443,165.02968666300762
2020-06-02 19:40:38,0.56,4.119999999999999,4.157819055689874,4.267689479866228,172.27259996904914,160.7280649996567
2020-06-02 19:40:39,1.9363636363636365,4.190909090909091,4.615900059724797,4.312961068904319,155.23185227121627,158.7726621718954
2020-06-02 19:40:40,0.9777777777777779,4.833333333333333,4.931013238669104,4.1034856272208975,168.5888248453341,151.42747790280447
2020-06-02 19:40:41,0.47999999999999987,4.8,4.823884402959702,4.198020568594594,174.30255238488394,148.66725390932874
2020-06-02 19:40:42,1.94,5.11,5.464953351412289,4.251607228647333,159.2540448226051,148.33035846073776
2020-06-02 19:40:43,1.94,6.029999999999999,6.333292449616537,4.336528302604145,162.22110731968309,149.5419300680402
2020-06-02 19:40:44,1.6600000000000001,5.57,5.811352100404717,3.8574815401310913,163.44969100166153,148.59121329899378
