index,solo_roll,solo_pitch,solo_tilt,solo_acc_x,solo_acc_y,solo_acc_z
715,3.015,2.43,3.8716499114818115,0.4789178,-0.6754863,-9.815670999999998
716,3.766666666666667,2.2133333333333334,4.368015812563102,0.46752219999999994,-0.6841269333333333,-9.759250666666668
717,3.975,2.9450000000000003,4.945677733104254,0.27684385,-0.68053655,-9.6850735
718,3.686666666666666,2.1500000000000004,4.267039884507196,0.3000219,-0.6163092666666666,-9.764637333333333
719,3.84,2.065,4.3592932799133575,0.3082525,-0.617388,-9.8777575
720,3.6099999999999994,2.203333333333333,4.2285164541713876,0.4758011,-0.7541725666666667,-9.937899666666667
721,4.085,2.46,4.76744862521931,0.38192139999999997,-0.63910495,-9.7921595
722,3.1966666666666668,2.266666666666667,3.9180509129652354,0.5289606000000001,-0.6629820333333334,-9.880415666666666
723,4.505,1.28,4.682952827012318,0.4633008500000001,-0.6583195,-9.869388
724,3.75,2.27,4.382697723170334,0.4862808333333333,-0.7619625333333332,-10.055277666666667
725,4.859999999999999,2.43,5.432341088582709,0.3297873,-0.7300689,-9.721123
726,4.3933333333333335,1.7966666666666669,4.745846562105703,0.39958473333333333,-0.7707065666666666,-9.867712333333333
727,4.005,2.205,4.5710095061098155,0.31820255,-0.6919461,-9.8117105
728,4.446666666666666,2.3800000000000003,5.042406771837489,0.5178296,-0.8669490666666667,-9.855785333333335
729,4.96,2.9450000000000003,5.766536648695529,0.6045573,-0.9660622000000001,-9.8615245
730,5.43,3.026666666666667,6.214351421461665,0.4443698333333333,-0.8547911,-9.900224333333332
731,5.220000000000001,3.105,6.071468555922627,0.5107956499999999,-0.8832276,-9.924135
732,5.159999999999999,2.953333333333333,5.943414850498132,0.5364214666666667,-0.9142830000000001,-9.863041666666666
733,4.805,4.02,6.261829553676966,0.5013100500000001,-0.8129449000000001,-9.7633145
734,4.5,3.3800000000000003,5.6259127622116925,0.5121318666666667,-0.7938174,-9.767052333333334
735,4.625,3.2800000000000002,5.667948716426762,0.583621,-0.6722218499999999,-9.791405999999998
736,4.776666666666666,3.146666666666667,5.717962990862057,0.47190736666666666,-0.8054547,-9.778376
737,4.325,2.88,5.194637847507469,0.4948644,-0.82546365,-9.870987
738,5.046666666666667,2.34,5.561499364192893,0.5133008333333333,-0.8891016333333331,-9.680909333333334
739,5.17,3.0300000000000002,5.990397698901366,0.3444973,-0.8767735999999999,-9.764691000000001
740,4.426666666666667,1.8466666666666667,4.795702989266245,0.38703856666666664,-0.7240763666666666,-9.774204333333333
741,3.9699999999999998,2.325,4.599768515751897,0.29406709999999997,-0.8030635500000001,-9.788829
742,4.523333333333333,3.5066666666666664,5.721161733070339,0.46711223333333335,-0.6834303666666667,-9.770688
743,3.705,2.6,4.525218092722539,0.47719405000000004,-0.7198886,-9.808435000000001
744,3.986666666666667,2.0933333333333333,4.502052958475048,0.4294597666666667,-0.7037049,-9.805567333333334
745,3.54,2.015,4.072671952695022,0.59855985,-0.66117045,-9.7251715
746,4.03,2.296666666666667,4.637550600681668,0.43976826666666663,-0.6814663,-9.715456666666666
747,4.59,2.89,5.422390819934974,0.5268465499999999,-0.6906717499999999,-9.902455999999999
748,4.513333333333333,2.7399999999999998,5.278469521358134,0.6549727,-0.7511932666666666,-9.913129
749,3.9450000000000003,4.7,6.133358822697182,0.5752709500000001,-0.83863025,-9.856804
750,4.603333333333334,3.5733333333333337,5.825109073593799,0.5239404,-0.6970419,-9.933487999999999
751,3.21,1.38,3.4937811881072567,0.6332437,-0.6494396,-9.957849500000002
752,3.356666666666667,2.5999999999999996,4.244935148423829,0.44896753333333334,-0.5718934999999999,-9.843625666666666
753,3.585,2.22,4.215944864004158,0.5297973,-0.53673835,-10.027470000000001
754,4.073333333333333,1.6066666666666667,4.37824982989816,0.47099073333333336,-0.6175879999999999,-9.999435
755,1.755,4.095000000000001,4.454638424021216,0.4291612,-0.66231745,-9.6384975
756,4.153333333333333,0.9333333333333332,4.25673143580956,0.4950325666666666,-0.6772771333333333,-9.842524
757,3.485,2.46,4.264898511555372,0.45192944999999995,-0.687619,-9.8884945
758,5.216666666666667,1.5166666666666666,5.432083287466244,0.28439993333333335,-0.8169546,-9.949821666666667
759,3.955,0.8500000000000001,4.0451671273022605,0.58875225,-0.7578502,-9.963998499999999
760,4.046666666666667,2.49,4.750294426124111,0.4939744666666667,-0.6183445666666666,-9.889147000000001
761,3.25,1.72,3.6766460563232086,0.35686775,-0.6222186000000001,-9.826165
762,3.4233333333333333,0.6066666666666666,3.47661005727707,0.23964143333333332,-0.5023162999999999,-9.890015666666669
763,3.59,3.295,4.8714382003636,0.29927709999999996,-0.5260603,-9.6481755
764,3.2466666666666666,0.30666666666666664,3.2611022999279897,0.2742655666666666,-0.6148296666666667,-9.745581333333332
765,4.46,2.495,5.109211795800778,0.11686754999999999,-0.5392456999999999,-9.600135
