index,mav_roll,mav_pitch,mav_tilt,mav_acc_x,mav_acc_y,mav_acc_z
0,2.171723483446362,5.056454332673592,5.501987045814282,0.09061839993333333,-0.03685858696666666,-0.9862963350000002
1,2.062102244605191,5.418119805351716,5.796171507639927,0.09568774313333334,-0.033277285766666664,-0.9829027076666667
2,1.8188128673143875,5.834556991234239,6.110539430944972,0.09831506513333334,-0.036174244700000004,-0.9876473850000002
3,2.42710028547079,5.414266979645264,5.931909969652759,0.09398311103448277,-0.03962283696551724,-0.9841850937931034
4,2.285226687085946,5.380640905749477,5.844501268859366,0.09239072813333334,-0.0403073822,-0.9853583223333331
5,2.3601537936006007,4.756238264039592,5.308420292009148,0.0873517074,-0.03650313176666666,-0.9921496873333333
6,1.0696939751223924,5.996525229595973,6.090843869095068,0.1015016887586207,-0.017314658479310345,-0.9786307186206894
7,0.4780749670850498,5.541824171073995,5.56234281838935,0.09475139629629628,-0.013989980908518518,-0.9876452600000001
8,1.5641619709472152,5.074341770681723,5.30934522392521,0.09191946241379309,-0.02485998069310344,-0.9870718644827585
9,1.4199882075451553,5.469941899798612,5.650708012483919,0.0983680927,-0.02741608331666667,-0.9859642256666667
10,1.664499777979461,5.786690798499159,6.020541731176513,0.09895822051724142,-0.03259040006896551,-0.9781550020689654
11,2.2262355435565135,6.205593576971903,6.591367060644366,0.11089113589999999,-0.03411963606666666,-0.9841079626666668
12,2.1073136660516565,6.712805343122244,7.034357620052088,0.11022443382758622,-0.0348654888275862,-0.9871647727586208
13,2.0668884213881564,6.0531771112662565,6.395081987837825,0.10683075190000002,-0.038245029300000004,-0.9842332289999999
14,2.286502282820904,6.137820613812932,6.548352333626413,0.10677006500000001,-0.036893786233333344,-0.9808979906666668
15,2.1704996208746525,5.856292756680336,6.244262535476342,0.10148984053333333,-0.03561508896666666,-0.9830086913333332
16,2.0355244970771897,5.1220480541873625,5.510688873973712,0.0869589535172414,-0.038273244379310345,-0.9868427237931034
17,2.228095640948238,4.385749838877603,4.918283354202776,0.07904871006896552,-0.03561286265517241,-0.9861425913793103
18,1.5740568965896895,4.54884299157777,4.812942920935789,0.08112484970000002,-0.0314642941,-0.9845116600000001
19,1.880417405195653,4.715140622465131,5.075483638892206,0.0820978295862069,-0.03537303351724138,-0.9862532237931034
20,2.3578817724340895,4.96426002466208,5.4945030353158355,0.09078155353333334,-0.02316499328533333,-0.9849696233333334
21,0.043792359809825335,5.829961632268866,5.830125537362038,0.09860620465517242,-0.02462506977586207,-0.9905616927586207
22,2.1776017170927426,5.529371387581491,5.941478390170203,0.09752589403333332,-0.03747877406666667,-0.981529795
23,2.816803720727442,6.278849353205209,6.87942874908068,0.10174112099999999,-0.030761429310344823,-0.9846741910344827
24,1.4770605397379062,5.407150956211505,5.60468627738182,0.095735605,-0.031908157933333334,-0.9844509680000001
25,1.3952013652413529,5.329509148554823,5.508596648108718,0.095978765,-0.02504013726666667,-0.9873517623333333
26,1.3096472635738001,5.688195125935161,5.836531579621042,0.10144490146666668,-0.023750802666666668,-0.9849754156666666
27,1.3264991134565423,6.148641912010604,6.2895657347391145,0.10172441937931034,-0.024647532206896552,-0.9830712962068966
28,1.3538866769415643,5.610035287887806,5.770584317995527,0.09847711776666662,-0.022502696299999996,-0.9873766246666664
29,1.1399465127813946,5.288034854019592,5.409168029854905,0.09455828509999999,-0.0247636776,-0.985644062
30,1.8276435992960838,5.320931447742992,5.625209663244565,0.09280918949999999,-0.022009667125000004,-0.9839185404166666
31,0.5452810597442463,5.309554836943754,5.337401276684656,0.09140449748275863,-0.010001746462068965,-0.9847246406896553
32,-0.5108325901194082,4.878251880968792,4.9048609044122795,0.0871492344,0.003067646175714286,-0.9895601985714287
33,-0.17735827558588296,4.548789963970603,4.552239007078224,0.0782271516,0.0041489875666666665,-0.9884721813333334
34,1.038029918119798,4.588631131906756,4.704331735072683,0.06942090144827587,-0.009260550003448276,-0.9861961799999999
35,0.18023951174257322,4.1502296851175045,4.154134793669316,0.0769241868,-0.02098650048,-0.987124929
36,2.7557632492556396,3.6891363170870113,4.60363538014034,0.07382720563333334,-0.027031074733333334,-0.9881505176666666
37,1.6834284597626483,4.461294068649806,4.767740164072228,0.07426239396666666,-0.028615107266666665,-0.9830584256666666
38,0.32694116860282374,4.745803451727931,4.757026000195349,0.07690017871428574,-0.019920033017857147,-0.9878716357142857
39,0.6418422790685372,4.312842766513881,4.360251812869043,0.0778169344827586,-0.007046609589655173,-0.9888734868965515
40,0.312435306092993,3.9130060681546044,3.925440165931781,0.06855273903333334,0.00234397434,-0.9850283336666666
41,-0.8012174645908038,3.377186377466073,3.4708203114625285,0.05797071,-0.00030868596166666666,-0.9877339441666667
42,0.039144810433239606,3.0829792102562554,3.0832274726209397,0.05613453827586207,0.0006507523262068964,-0.9877138393103447
43,0.4497075030956026,3.065094904514436,3.097878411506931,0.05482190988888888,-0.0051880654825,-0.9877825661111113
44,0.5220624199003343,3.3395246449114575,3.380039247679519,0.06271015153333333,-0.01729887526666667,-0.9887887059999998
45,1.9165161157504973,4.375363061118393,4.775949415533436,0.06888717146666666,-0.03138931143333333,-0.9866901906666666
46,2.2936176987685366,4.48210849793493,5.033809909768629,0.07184996620000002,-0.035116344666666674,-0.986024252
47,1.901218426751921,3.9769017222831238,4.407331587746377,0.07597759032142858,-0.03309062142857143,-0.986964139642857
48,1.8697872520396994,4.274858920709853,4.665193782562624,0.07237381824137931,-0.03125405020689655,-0.9853172348275863
49,1.4745641659033377,4.177768474659735,4.429924821271083,0.07222727203333333,-0.030243035733333333,-0.9863903566666666
50,1.7383217089112548,4.082219528192567,4.43634573373792,0.07196420816666668,-0.027139684933333342,-0.9890048326666666
51,1.5035849766374663,4.391748632999589,4.641529310463235,0.07517378913793105,-0.02839071493103448,-0.9842729082758621
52,1.6869312599404875,4.235855551686534,4.558840049556389,0.0724165784,-0.029033298733333334,-0.9876065083333335
53,1.9601379091377338,4.516415079118872,4.922619632388908,0.0836323662413793,-0.03407933255172414,-0.9850911706896552
54,1.9003420436334628,5.363584611983062,5.689357075198298,0.08821219426666667,-0.033334425333333334,-0.9852198736666666
55,2.2566101907238596,5.578360950792064,6.01616975100145,0.10092052006666667,-0.043190135666666664,-0.9830844576666667
56,2.869931700110135,6.444371391543556,7.052067982931046,0.10624228887499998,-0.04908635758333333,-0.9811651675
57,3.025586424335278,5.363212224438382,6.155604081123531,0.08904086805714284,-0.04761076457142857,-0.9858670277142857
58,2.4742139021027016,4.065720559112055,4.758312552028811,0.07683746309999999,-0.042957079766666656,-0.9886612219999998
59,2.391009444948791,4.30992934339382,4.927639279695076,0.07671523643333332,-0.04277081043333333,-0.9868471056666668
60,2.324019347197187,4.540290550503693,5.099411042737189,0.0785223594285714,-0.03864805331428572,-0.9855077877142857
61,1.856437647067852,4.555319020072016,4.918335790802198,0.07772927154166666,-0.03719544833333333,-0.9834651045833334
62,2.2116866274042626,4.756588727549084,5.244563873498284,0.08080685603333333,-0.03798585200000001,-0.9871781616666665
63,2.708698367631425,4.2267273170074215,5.018859860630234,0.07383011913793104,-0.04414757903448275,-0.9849815562068966
64,2.1659843721381407,5.391731655832242,5.809337364559121,0.09850819506666668,-0.03972754403333333,-0.9871410463333333
65,1.8378764934547553,6.221140059626336,6.485914597249154,0.10412146186666665,-0.03246023596666667,-0.9830409656666668
66,2.2007488781992746,6.024129288606392,6.41214219138548,0.1029281226,-0.035747150400000004,-0.9827810600000002
67,2.2974940045232817,5.9294399860026905,6.357505636296364,0.10257758424137933,-0.041012352896551724,-0.984461224137931
68,2.2754485530868735,6.108241571423014,6.516797430545896,0.10492500236666667,-0.039792991066666665,-0.9845436870000001
69,2.418768078713806,5.632933582270985,6.128745078976583,0.09582294549999999,-0.042427778166666666,-0.9840578729999999
70,2.4295812811276765,5.663431905829578,6.161013454779092,0.10370385720689657,-0.03805048493103449,-0.9830483503448275
71,1.8717886842556801,6.38571013934609,6.653297468871666,0.10742678013333332,-0.0334381788,-0.9831241606666665
72,2.646681386746876,5.269258802051498,5.8949341096185055,0.08872238116666666,-0.04190953740000001,-0.9806369353333332
73,2.45704968287484,5.273817290207391,5.816629671445113,0.09706177431034481,-0.04150412382758621,-0.9854689027586205
74,1.9680781260907403,5.844478231947057,6.165858642421728,0.09915190479310344,-0.03616154320689655,-0.9857114624137933
75,2.367892489514618,5.682578422438453,6.154690395177104,0.09626628409999999,-0.04227513166666667,-0.9865256016666668
76,2.627327490088218,4.934803300669361,5.589101338708175,0.08020053563333335,-0.03831395173333333,-0.9837300593333335
77,2.042787078747498,4.454989050404474,4.900152327319159,0.08282333431034482,-0.03606366331034483,-0.9840642810344827
78,1.6492870691880415,5.366507545333964,5.613518641492437,0.09787959789999999,-0.03511387136666667,-0.9862616709999998
79,2.8884761364602713,5.796677502729685,6.474277875894223,0.09517475293103449,-0.03612512496551724,-0.9861465103448278
80,-0.02141922425784896,5.906021621573183,5.90606032407298,0.10177367866666667,-0.012652226866666668,-0.9825102593333334
81,0.7952315201874527,6.570029734843502,6.617772258176479,0.11440126403333334,-0.01296067881,-0.9842827306666666
82,1.404839615738426,6.943246190786912,7.08325993991838,0.1210825816551724,-0.02616691913793104,-0.9729068172413793
83,1.8930333103367591,7.4991712040934635,7.73308836292504,0.1267334625333333,-0.028096113733333337,-0.988368482
84,1.6571510610901847,7.367938866850473,7.550994496360645,0.12505876586206893,-0.030554375379310342,-0.9804331427586206
85,1.826532260076874,7.0097402567938625,7.242652517660975,0.11954139768965519,-0.031085171310344828,-0.9735821303448275
86,1.9851454678854226,6.374923454123788,6.675640423104601,0.10909154443333333,-0.03405396696666666,-0.9873849206666667
87,1.8586174160163873,6.078929036488194,6.355695431313627,0.1102659789,-0.03397059203333334,-0.9839080736666665
88,1.8754350133105537,6.226201929080757,6.5014606313275465,0.10789131296551722,-0.033686859310344826,-0.9945973158620689
89,1.98252820794401,6.39140939727975,6.690606431108835,0.11120963383333332,-0.03226560333333333,-0.986524689
90,1.8994655660531508,6.496552106444535,6.7673984982199995,0.11457200278571429,-0.03599944153571428,-0.9828753425
91,1.92713154018784,6.634792316124035,6.9077991312300915,0.11071604956666667,-0.0342109304,-0.9812098413333334
92,1.926799765849738,6.5372521481350505,6.8141101925920715,0.1152156215862069,-0.03394626593103448,-0.9825918531034482
93,2.0077795104244784,6.912477641206461,7.196801144650958,0.11764672779999999,-0.03314163826666667,-0.9754051206666667
94,1.9238006063575577,6.295186580661676,6.58144947049135,0.10542810739999998,-0.03467629237142857,-0.9795898060000001
95,1.793994979218677,5.456973300715655,5.74345171213471,0.09711351634782611,-0.031879776608695655,-0.9872273495652174
96,1.7120017102830953,5.775652751526195,6.023220039680963,0.1012309910689655,-0.025679993137931033,-0.9829924437931032
97,1.0720880118469334,5.700665443699328,5.800272746933331,0.09619635927586206,-0.026841257758620687,-0.985458878275862
98,1.9002852775013637,5.058801957505742,5.40307063431632,0.08970601233333332,-0.029864929999999998,-0.9857908076666667
99,1.7449570973303732,4.734259644585072,5.044913922580517,0.08074220989999999,-0.029791636199999992,-0.9849638273333333
100,2.0634672584194274,4.774512708560445,5.200385334802342,0.082065719,-0.037804913291666666,-0.98506135
101,2.529205236278511,4.997975217802992,5.600035702743388,0.09516626531034483,-0.03984105848275861,-0.9807451234482759
102,1.902410560064444,5.957924907725379,6.253237572434504,0.09812284711111113,-0.03157928308333334,-0.9903465286111113
103,1.1677821283235963,5.52503521117005,5.646724669505423,0.0946226860689655,-0.022852238655172413,-0.9785677282758622
104,1.7247108822628512,5.995014754301752,6.2373043477719605,0.11093590816666668,-0.033374292466666663,-0.9799997963333335
105,2.497156363883485,6.969230504755702,7.401025332260292,0.11420239843333332,-0.037934405366666674,-0.9914059746666666
106,1.5642764292759306,7.127770785204041,7.296536184350204,0.12177639435714285,-0.03175979196428571,-0.9871587939285714
107,2.449723700806179,6.614933028755746,7.052077327391905,0.11353652568965518,-0.039566352137931034,-0.9769236489655172
108,1.8376512111637844,6.931339963723126,7.169654429238138,0.12880247770833333,-0.036718203708333334,-0.9831858704166666
109,2.388931845572284,8.151018189581446,8.491615632121889,0.13701883411764706,-0.04118476155882353,-0.9751611694117647
110,2.7626317452616296,7.809188512572063,8.280593802161178,0.12950280666666666,-0.049433116166666666,-0.9838086276666665
111,2.7410243727709007,6.184827419890184,6.762846717836474,0.1108652611,-0.04367743286666667,-0.9763246953333333
112,2.062495162128658,6.440052649224477,6.760934368571724,0.10964795737037036,-0.03624407925925926,-0.9713138877777777
113,1.7476051619160387,6.5524519318642795,6.780517906745945,0.11275608933333334,-0.03645526926666666,-0.988334128
114,2.2547258347735086,6.134158555471572,6.533930613247711,0.11120628776666668,-0.038285904733333334,-0.9869784526666668
115,2.362776914300036,6.472371280782944,6.888434872578089,0.11008742272413793,-0.04256312368965517,-0.9790238713793104
116,2.632538157154164,6.166689568834361,6.703098752429771,0.10733844963333333,-0.045275355700000006,-0.9859201443333334
117,2.7933019189493966,6.725492237770728,7.280034821447827,0.10687506371428572,-0.04584490678571428,-0.9839511114285714
118,2.3546591564272124,5.768926849333443,6.2294611191895966,0.1088716047,-0.04263934276666667,-0.9786982510000001
119,1.7745068949130252,6.380066128480197,6.621260610380915,0.11941792008333334,-0.040030792125,-0.98021329875
120,2.633197271362444,7.294021008615323,7.752352381071853,0.11581074972222222,-0.04144123255555556,-0.9792105497222222
121,2.17712584520285,5.756087687041969,6.152760681441813,0.09891211555172413,-0.033857709241379305,-0.988989992413793
122,1.894090827613095,5.314998146285747,5.64149697213792,0.09994592806896553,-0.03946761251724138,-0.9883361506896551
123,2.524353018484774,6.097050939667549,6.597144368120831,0.10961970450000003,-0.039008444399999995,-0.9789622550000001
124,2.220850874359739,6.409889788900449,6.7822024355375525,0.10615016699999999,-0.0330282515862069,-0.9844625051724138
125,1.8682909880958618,6.506672751468746,6.7684771093120375,0.11405563379999999,-0.036845505400000006,-0.9804703773333333
126,2.137891408141863,6.324757527601466,6.674919905240234,0.10680243333333334,-0.037707384866666666,-0.9840094806666665
127,2.146464638285075,6.238735589548004,6.59627982982473,0.10957797089285713,-0.03885001232142856,-0.9793777839285713
128,2.3216702471542416,6.343645070791936,6.753513180416666,0.10997553056666667,-0.039385884966666666,-0.9891309753333332
129,2.3909816336809175,6.648218328689387,7.063279524564602,0.11262758383333331,-0.039556638,-0.973858564
130,2.3685376344904348,6.537381462070667,6.951471674165175,0.11249146016666667,-0.040953494599999994,-0.9853712913333332
131,2.36987726274907,6.646620036737506,7.054690443172055,0.11398012382758621,-0.040385742068965516,-0.9859430510344829
132,2.256472319586072,6.316541860928892,6.7059467474428205,0.11058562875862067,-0.03677927410344828,-0.9918681244827586
133,1.9326966459282446,6.023821881246283,6.325185565764431,0.10375488463333332,-0.033591369066666675,-0.979870688
134,2.036367663361011,6.002235551598986,6.337068957250989,0.10422172546666668,-0.03359901066666667,-0.9833788986666667
135,1.8469463139334414,5.986649294140866,6.264084658925579,0.10803719559999998,-0.0318877726,-0.9826227790000001
136,1.629156983537135,6.506647531771803,6.7066529992806,0.10784688451724139,-0.034277444275862066,-0.9832073082758622
137,2.300319519474548,5.954435747478245,6.381826491058142,0.10611377165384615,-0.0356546698076923,-0.9810553411538462
138,1.9744845515739653,5.926974950145051,6.2460951095059265,0.09851113206666666,-0.03690852703333334,-0.9917276879999999
139,2.1191191719890266,5.097100161530754,5.518989243851996,0.0897116192413793,-0.032029080413793105,-0.9799036210344829
140,1.225899656341318,5.583151663061177,5.715737278836502,0.10331171059999998,-0.0232920011,-0.9829223416666667
141,1.0874806487873279,6.3667556038934885,6.4585849359569405,0.1068159724827586,-0.02174058265517241,-0.9838868727586207
142,1.208385451177224,6.236088337501595,6.351631483137678,0.107915589,-0.019905267166666667,-0.9838881744444444
143,1.0878087555968408,6.308199460995143,6.4009314172088345,0.10849986416666671,-0.019059732856666664,-0.985824209
144,1.3057009366817807,5.970936154837637,6.111526576991547,0.10495113720689654,-0.023740308827586206,-0.9901901627586207
145,1.3180537611063803,6.123814055350534,6.263524871355441,0.10609419013333331,-0.01893154123333334,-0.9757478116666667
146,0.9888867456110565,6.444714602596243,6.519824813184959,0.11352056299999998,-0.0181633867,-0.986787022
147,1.3525678411901068,6.54918320796749,6.6867978616664585,0.11298995816666668,-0.02678908833333333,-0.9843207160000002
148,2.068923138181242,6.451294416667272,6.773591120633836,0.10777904803448277,-0.030214122,-0.9801619693103448
149,1.8196456856881387,5.806244078519424,6.083768389237417,0.10125606195833335,-0.03139416375,-0.980692625
150,1.5091490486676216,5.633939569367908,5.831934533847374,0.09594714327777777,-0.02877468838888889,-0.9806555641666667
151,1.5500981555590936,5.055184594220042,5.286913767309437,0.09097363923333332,-0.029431615000000005,-0.985738111
152,2.0469303424868954,5.306851625239022,5.686880389069607,0.09154754382758622,-0.03210389824137931,-0.9831675917241381
153,1.6050602334687014,5.077208840536378,5.324238995007603,0.08467698986666665,-0.026487437699999998,-0.9856323306666668
154,1.278182751548194,4.753935980835407,4.922388395756792,0.08321729699999998,-0.02167422415,-0.9865290263333334
155,0.7798313456114813,4.519880243108022,4.586522898249241,0.0831209507142857,-0.010311720519348571,-0.9877391885714287
156,-0.8781125931093042,5.049033037741503,5.124628701093609,0.08559207958333333,0.0129197515825,-0.9860657420833334
157,-1.6972608159044442,5.3354780314423005,5.598186135939957,0.08696440303448276,0.016501823643793104,-0.9880010303448276
158,-0.4881967044178892,5.004081072504693,5.027778544464515,0.09155141293103448,0.011655886786206897,-0.9845548910344829
159,-0.789371135971478,5.317285687350686,5.375392447281909,0.08128466263333332,0.018108716575,-0.9878206843333334
160,-1.0100580547800089,4.691173718787962,4.798442175008177,0.07869728482758621,0.005347077934482759,-0.9882394720689656
161,0.3104947946249677,4.52845842442569,4.539068394621147,0.09214505775862068,-0.0034157736103448276,-0.9865580468965518
162,0.14901462293709408,5.38022265790482,5.382279805188255,0.0994810163,-0.006343157086999999,-0.9843958486666666
163,1.54468962120152,6.8116119796962815,6.983757681857738,0.10481709476666667,-0.01222732501,-0.9773965160000001
164,1.0049316439750902,6.115250014471832,6.196961563799062,0.10795914155172413,-0.015455828068965519,-0.9804262886206897
165,0.29870573258907884,6.10059588864026,6.107876707406752,0.10734378182758621,-0.00795967878965517,-0.9888214396551726
166,0.05000520355418667,6.035829493333294,6.036035862733724,0.10058909656666667,-0.0048032692863333335,-0.9779163289999999
167,0.5677737349069522,5.434003904060529,5.4634968937278945,0.09626320199999999,-0.013168054736666664,-0.993531171
168,1.1862906691046509,4.925341901719404,5.065847423119989,0.08760871756666667,-0.01577161395,-0.9856078983333334
169,0.8057294059626281,5.181989352187692,5.244086422187467,0.09038564565517242,-0.01235637602758621,-0.9851645696551725
170,0.1771426494800075,5.643881558908954,5.646651840746715,0.09662539493333333,-0.005255367016666667,-0.9844696923333334
171,-0.187518733802702,5.991371324754861,5.994294401035043,0.10271462116666669,0.001515166957333333,-0.9844772
172,-0.0891904361729006,6.428793475659502,6.429409543282213,0.11223480671428572,0.0018991714742857145,-0.984617047857143
173,-0.027668925426010352,6.6936728510208985,6.693729776425572,0.1167571673,0.0015255920356666665,-0.9943034850000002
174,-0.1522186278174537,6.515537484462817,6.517307669421015,0.1061039258,-0.0006041993963333335,-0.9771595386666668
175,-0.14178512230711718,5.9421273546733016,5.9438126143315415,0.11101624846666666,0.0010757453504,-0.976326559
176,0.1332747391582324,7.087640269585186,7.088886799325501,0.1198387005172414,0.0005205836341379311,-0.9812322013793101
177,-0.3507596474198317,6.995862821066844,7.004606835324743,0.11906339641379313,0.001287129298275862,-0.9818125099999999
178,-0.18001847990017544,6.934653461815432,6.936978224946756,0.1220867064137931,0.005552434998620691,-0.9852519168965517
179,-0.3923659203336634,7.279608324904655,7.290117907094152,0.12953145500000002,0.004256715856666667,-0.9767415876666666
180,-0.20910141486365233,8.179571080756599,8.182225187968676,0.1357735782758621,0.0022342966822413795,-0.980586838275862
181,0.2703558283009349,7.996302039852778,8.000841419308108,0.13717738266666668,-0.0054976082,-0.9800233750000001
182,0.9576408716728696,7.614336583821367,7.673968485210233,0.13113227600000002,-0.014411559695172414,-0.9759814486206897
183,0.8434951659081432,7.489009684396664,7.536092732456342,0.13147665886666665,-0.013599853020000004,-0.9802366389999999
184,0.6633702821864362,7.647697204812162,7.676243621017881,0.13135384933333336,-0.015365552200000004,-0.9855950743333335
